,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_160260_c0_g1,3.53497692618755,3.57136218418773,3.730601155125,3.60723406464807,3.60793684138518,3.67001555981834,3.36518390711983,3.96395740368062,3.82603221313865,3.6043192248244,4.28018962803515,3.70385166509305,3.76522945097826,3.2033028126025,3.44780120594197,3.54128194818182,3.44514245610483,3.95384703497576,3.47880610153957,3.90993601227337
Sym_160392_c0_g1,3.72031994090772,3.83462421516296,3.9421744773316,3.65189782117791,3.7108976847384,3.6337722065061,3.69161147085903,3.94838285164172,4.07144215106894,3.71259059415665,3.867092658427,3.98744695099613,4.20143553471649,3.77057365226778,4.13066397741032,4.16370776195129,4.13765289004209,3.87330206885092,3.52580987204186,3.71149297184465
Sym_16042_c0_g1,5.40077603018207,5.20643495966306,5.00943766910805,5.63152870644844,5.34245782047903,5.20702439161036,5.08517097378696,4.93850134701001,5.92344927146908,5.55913132705347,5.68860710635585,5.75460350261595,5.4250690649313,5.24501450492907,5.39106341824125,5.08217464594966,5.1367189714475,5.31374524492872,5.06587911959632,4.76047676031589
Sym_160500_c0_g1,4.25568838862666,4.40523937119531,4.52720222813726,4.60761283261427,4.377510468294,4.26137492444484,4.18951348116243,4.64367399828064,4.66534814507578,4.38993111554153,4.53051333685283,4.95039540982646,4.66941901659004,4.31203749589787,4.54596480991654,4.57399083915356,4.25718973726627,4.89067307790268,4.37356311941797,4.60188722354152
Sym_16055_c0_g1,4.67478011714577,4.55256713443699,4.6699503902518,4.70578505324722,4.62628823907925,4.49781709529765,4.54672874512396,4.60435531777205,4.9112226906592,4.95123220282824,4.87396142536451,4.86048127425183,4.84836352750466,4.97886314209647,4.82686700242443,4.71756178490482,4.77993431512288,4.48893110823248,4.9267717813482,4.82356030779188
Sym_160652_c0_g1,3.23039197119848,3.38133256099219,3.5059094221618,3.4206203116139,3.49989200944602,3.280613285837,3.30957995165781,3.64511112899763,3.90589611143158,3.73419306972107,4.26388975508883,3.69960052976055,3.81143456872809,3.75882961826492,3.33607186996288,3.80714165800639,3.2861029596787,3.3249861442061,3.75329465749551,3.32678330002009
Sym_160697_c0_g1,5.34007597954667,5.51212018167936,5.41737356236698,5.41357761208766,5.29422516566446,5.51215795467737,5.23854965992545,5.31264869784344,6.10708436169779,6.01905931147174,6.18827303020008,6.02631547034007,5.19951172633898,5.22958707408573,5.20728348385981,5.0597192957969,5.16173264335581,5.55629993423234,5.28393332937266,5.0973630949806
Sym_16079_c0_g1,4.90576820777104,4.75159802035108,4.68271051647755,4.90232946030465,4.775880985307,4.67573739032922,4.77277642654323,4.89582492877559,5.09299289182333,4.67716572019236,4.93206466203943,5.02291613669553,4.57677795247162,4.54765573441389,4.5838745014129,4.93220928947623,4.65487770094404,5.00387493823374,4.86848294721756,4.34043191941165
Sym_160816_c0_g1,2.24805876450559,2.17654357690126,1.89901628559443,1.76503394614303,2.00816557861154,1.96206570653444,2.27693524887184,1.70620697198657,2.18722051120884,2.16243085448224,1.90038222808246,2.10990137778764,1.79777524575947,1.7414584835716,2.15157704298058,2.14864662291129,1.83689005384527,2.15346660222728,2.21049145093748,2.00379619201816
Sym_160854_c0_g1,4.30744498177824,4.42054206360887,4.45378431321685,4.74295130253442,4.40127695068193,4.24152403104027,4.47126612049757,4.31216317981295,4.87855583490145,4.62681927825367,4.57220157176799,4.19625045328988,4.59034532096549,4.52112902565075,4.13705062380738,4.15795596937543,4.53854372087536,4.61425601308464,4.42302688809574,4.62749099659992
Sym_160869_c0_g1,5.35477032226046,5.28701714120943,5.22798555179915,5.61132411665742,5.24575826650833,5.27565297733907,5.52678023755344,5.60333596157761,5.32844374101662,5.46338208007928,5.36435305811526,5.7374200427039,5.64037141012432,5.00340954570401,5.35021070077462,5.43052856603004,5.3279805077525,5.37565697418782,5.1360716737202,5.45005399918733
Sym_160937_c0_g1,3.55631079280935,3.44952866113086,3.57374301557634,3.42886219600605,3.93659681439057,3.69624192691315,3.31342228559555,3.98829305399823,3.91985524738146,4.06975317218705,4.02011068506593,3.91791283602011,3.34189297279417,3.69703213239919,3.34703302276332,3.74867578851776,3.4673107558132,3.57017098801975,4.08033224098355,3.98866424881673
Sym_160938_c0_g1,5.78487440203756,6.0172720165153,5.7102672460516,5.27462708243557,5.85544448071102,5.66651463810182,6.13616213512312,5.57020917034365,5.96090256443625,6.21438630338565,6.42048366854899,6.22637358376829,5.78111207843426,5.8254648396502,5.524608864253,5.71826044067173,5.7734167936634,5.78431077645594,5.62182292596166,5.35889391646953
Sym_160952_c0_g1,6.13769240154527,6.09018046936153,6.15191695327387,6.19352054863469,6.24633860996117,6.24222499371902,5.95871664723039,6.29260428149718,6.25966636745053,6.4160528810173,6.29183717381713,6.41721707295977,6.42422476706324,5.88384172779883,6.09524631469467,6.18448402399491,5.93190301420594,6.33412463838545,5.93186562443759,6.12862280032912
Sym_161039_c0_g1,3.26189720739858,3.87319043920223,3.59921709922041,3.51504753402417,3.65305693720346,3.92805339690638,3.81767568825431,3.66893809183497,4.30712170563989,4.09854836019521,3.90610595838354,3.83593701608675,3.60263945928536,4.08646960209174,3.71777962577566,3.86339565601523,4.06660774266007,3.93787568088912,4.2470135610501,4.26917227949842
Sym_161228_c0_g1,3.37243506127325,3.36301953898837,3.43771723118707,3.411486523667,3.36533297159902,3.60559115397036,3.37837082622061,3.067389443196,3.1069468845403,3.5387710008314,3.34103948009425,3.957123321063,3.43615372261401,3.36718097683382,3.55058031747123,3.47436821547424,3.43164843657276,3.40441219411841,3.13941095805913,3.78245674925323
Sym_161235_c0_g1,3.394344801868,3.1233135930784,2.96344261231224,3.3812166677504,3.06445582194823,3.33556298837496,3.11550734893449,3.60484597594839,3.34459525584018,4.03929661926863,3.90001429061553,3.79915318971415,3.35008144701879,3.23124549501639,3.2323654142439,3.05843535575393,3.24391243848504,3.52435710581952,3.33485604872173,3.43678703857399
Sym_1612_c0_g1,4.21233204738397,4.56284637967635,4.39646012269366,4.47869163562267,4.37181694311849,4.07275365035072,3.96079009353195,4.27763140471496,4.51102209512484,4.81533755988174,5.20901117965994,4.9127554819743,4.18787695141559,4.23293442390303,4.39455891483823,4.37845700459418,3.97106860130885,4.26693635306083,4.22687014794005,4.36971912223881
Sym_161311_c0_g1,5.05838640751961,4.71422989990993,4.97194965253551,4.74789726227739,4.99529321519744,5.06490156996246,4.91631805214653,5.15946246447961,4.94973030973002,5.2149281177516,5.16664433061206,5.25981048736188,4.89901317844576,5.1010533820187,5.19534484461664,4.9983405737259,5.09817118683942,5.28593944480075,5.09410015064338,5.08582989067349
Sym_16139_c0_g1,2.73763625094788,2.92272162158364,3.27193039845106,3.153429190136,3.05281617144803,3.16470869423104,3.25998918638333,3.21336684240742,3.1732319057215,3.59349610524523,3.06441649171856,3.38646681873184,2.71602945289037,3.03026874720509,3.32322783726416,3.03625802755856,2.85211357584096,2.94487561373903,3.24556183957707,3.04872830411176
Sym_16143_c0_g1,2.90187666208052,2.89356605552622,2.73093967930612,3.20606282278516,2.58302461201304,3.16557782427613,2.86639462540094,2.95939888149295,3.33370371126945,3.6107507496172,3.40906523100068,3.64143089670006,2.37386322835778,2.38288519797355,2.46726822477773,2.21257102818359,2.39157427667262,2.66878842186597,2.53796437393582,2.70442164037936
Sym_161463_c0_g1,4.11975231594675,3.96275105900557,4.06849722017173,4.15254136715945,3.63806472508768,4.04093925813836,3.7996731084447,3.78545946119207,4.70687219506039,4.50211285454599,4.85692912298659,4.75737724573165,3.81087075100915,3.81808052817111,3.81687860347024,3.73240953121302,4.15626277729988,3.84822245045958,3.81255078595242,4.06256062200626
Sym_16161_c0_g1,5.56900250021339,5.82791811955753,5.80032221800857,5.85906517154634,5.77465471812656,5.8553080500528,5.52343056709024,5.55859223026705,5.84507520692522,6.26488938448809,6.10691467742212,6.01112639302858,5.82181980265336,5.55244260793153,5.69098504019276,5.67766034674263,5.82216334806214,5.605651349413,5.72177584295255,5.65761225458871
Sym_161731_c0_g1,2.4468262003114,2.63201258515064,2.38812344946116,2.43523604864784,2.36227493631779,2.75431203580948,2.36394455492468,2.63147163121677,2.93838736719114,2.8422751485351,2.82672734601525,2.85590084277532,2.49413017528848,2.33326734665614,2.24804130076169,2.6186936347625,2.48919838375404,2.32231708957824,2.08372378067959,2.27380913962421
Sym_161795_c0_g1,3.98615982098425,4.63058971455313,4.18602441875421,3.83608882362871,4.24921563201594,4.35912730226536,3.99775749539567,3.72698479826604,4.37208917766156,4.25861155973557,4.59587426169972,4.80915035244128,4.06297048086406,3.73856174756006,3.77818806272074,4.08640183637736,3.75314161300698,3.99905165165315,3.52904589023928,4.07683741686893
Sym_161850_c0_g1,4.02397902598899,4.01273411421203,3.89567442189641,3.93884878853519,3.39643923151959,3.70152466432307,3.68176119723296,3.93862512964862,3.86015755734605,3.76436683144948,3.93715841835602,3.97961031341257,3.4775958151869,3.62280193928512,4.04039483413298,3.76968416711222,3.6369786400576,4.22170509873265,4.07268253340319,3.9489946159224
Sym_16186_c0_g1,2.2732291093725,2.19061522249822,2.4284457135075,2.40193574427335,2.24068011168356,2.42266580805324,2.33004023870592,2.68955025719256,2.72722318129564,2.65722576339546,2.79673039150083,2.5422137175991,2.53833327305348,2.58310039347365,2.46635176546372,2.38212926182489,2.31123176267662,2.49456214172482,2.22106059888384,2.70283513651879
Sym_161870_c0_g1,1.9788383690937,2.05247206347245,1.72308132122237,1.86215445532877,1.70430095498382,1.94709742163071,1.87889973745076,1.8079683163819,2.58564157103467,2.80247555068174,2.75153444434643,3.03283590657932,2.07542195775673,1.91956004488537,2.07854761323001,2.44412905640724,2.17156542815095,1.92565859922555,2.00187673514551,2.29919438766569
Sym_16205_c0_g1,1.73519598741397,1.65441133043835,1.50268065431285,1.42712807936199,1.4921310469689,1.49307332364317,1.659191107122,1.47935941216141,1.73410094424961,1.83441494434193,1.50378868723419,1.57586922472551,1.47316465935337,1.68298181815981,1.5720414507936,1.68651011136991,1.52117038040079,1.81438631196674,1.51318284232909,1.66769543710648
Sym_16212_c0_g1,2.04796772405451,1.89604660139301,1.98628618646382,1.57719236228948,2.02524526704867,2.10646430352242,2.20508471775434,1.6288580210029,2.00371764929871,2.09069153664139,2.3762410586297,2.17631942701552,1.72682317338188,1.84635695122597,1.72922143899644,1.76485775814135,1.8533685805559,1.74771758024136,1.8437663123419,1.93013635838711
Sym_16221_c0_g1,4.75312687488783,4.40251298106424,4.18960039794625,4.58552492287485,4.66293874696839,4.76054912900641,4.79868834871414,4.33121940577838,5.04011175526108,4.85136234235316,4.80367024552287,4.43643924499805,5.01203835853547,4.83973489761264,4.64015478314497,4.69135015180032,5.0645638121185,4.91153776571041,4.97363912116004,5.1974564038112
Sym_16227_c0_g1,4.04740620801044,4.03622550014054,4.02845554424152,4.41823021127631,4.39178932132559,4.25918974843425,4.3307481794016,4.62516433883681,4.55016386811664,4.94989966956115,4.57522893717996,4.51351919627239,4.03818861004407,4.21247871677849,4.21886206177061,3.6628419724164,4.2289494485307,4.01044676610932,3.70156205548604,4.20269727786351
Sym_16230_c0_g1,6.10924092676431,6.36312944578719,6.17953540005983,6.47194801930014,5.94695113271906,6.25720777031504,6.32692213266587,6.52590435554735,6.5830653622478,6.49440440592547,6.34998914049263,6.33777670361144,6.9178113857832,6.45773599534277,6.45981173591884,6.41132551426069,6.24440304940633,6.29501059193151,6.37354530032273,6.39093562310842
Sym_162343_c0_g1,4.96059798383279,4.80940053295331,4.54523011211747,4.5078107303665,4.71240355305521,4.90917264683037,4.69000959895178,4.39306563056984,5.20879014629458,5.51060514236544,5.38266644754524,5.26022342895271,4.83851609763375,4.70034440299399,4.68893060300586,4.84347013529711,4.66043204075367,5.25623756693641,4.66537141225843,5.02214746656747
Sym_162355_c0_g1,4.43849670095972,4.54067273184392,4.51841194204954,4.55726101140936,4.19503508095377,4.59041330129366,4.28480302774355,4.43121668419681,4.75114370925798,4.81557808372742,5.01975111598687,4.62284224913447,4.62880829131659,4.15613783454886,4.27321411275876,4.1642610416059,4.2104348827014,4.47284107509387,4.52062262761878,4.35935460543761
Sym_16240_c0_g1,3.44467607055248,3.70772608304381,3.6054656170054,3.41186828661111,3.43605670585083,3.67763031432048,3.94892132304031,3.48190242377731,3.44637561121115,3.7339295092245,3.82033779575172,3.97281581080107,3.99442488039915,3.58955622300099,3.62480587626566,3.54810126399463,3.69647521995169,3.62693394343882,4.03022981785229,3.67402670910752
Sym_162526_c0_g1,4.76008033793979,4.77168271567928,4.65294118301308,4.64685963856051,4.533882933241,4.53107137720208,4.77803933411353,4.72826528784334,5.13662743469311,5.14644669750996,5.25823824780058,5.11248737931583,4.94194506226522,4.27951727336789,4.32092785570628,4.42838519226819,4.56465412743244,4.17096218243925,4.37983985361248,4.76520286617927
Sym_162557_c0_g1,1.45691235147909,1.5461296845938,2.03036039689646,1.46596340314433,1.64206320324272,1.77370149280324,1.59551071929353,1.75638336998593,2.00276742621812,1.79364859209085,2.49399835694458,2.26136162406944,1.80897616546028,1.6597126253532,2.13545257115403,1.74900069329483,1.57493369645501,1.63521889947705,1.74304413509908,1.71520048666355
Sym_162648_c0_g1,3.78764335927216,3.26437535755681,3.4989992044304,3.60118098671288,3.60218975612024,3.50587130919504,3.1998051212461,3.46710257549992,3.81918491136074,3.88915286822352,3.76916212307583,4.23992138682287,4.02406345356125,3.52901342126751,3.44237729452281,3.84711445600349,3.72923357415084,3.37699873265954,3.66495072478518,3.72476711711423
Sym_16265_c0_g1,1.84844599468208,2.13656082320156,1.85720654190862,2.02776745720161,1.77547021141634,2.02835238102015,2.14360879555365,1.78040519707022,2.03339389168213,1.92861262392798,2.40364443749684,2.20303728355699,2.10635910234524,1.8726281541413,1.75622461535336,1.70138756515996,1.79427657601318,1.77698335017412,1.78530221076409,2.33284251390143
Sym_16268_c0_g1,4.96399896497631,4.60864398888518,4.80120831165328,4.61643290538314,4.8547835981382,4.79323572620662,5.10492434013871,4.91346953282577,4.98783410324899,4.98115610234537,5.03315916708419,5.27649794973399,4.19230331258412,4.81529963588638,4.91265602955756,4.57188453232566,4.67011509642984,4.72431089385744,4.70238463828484,4.92985837974789
Sym_162784_c0_g1,5.12010777845397,4.91126203652169,5.05958180864012,4.8875180267916,4.98887277960312,4.86999141365663,5.04812590349343,5.10934565648,5.36944002068852,5.34688718520754,5.3532512836654,5.26182095449787,5.32152552836344,5.16396664737451,4.95803374824722,5.0427073778439,4.85438578139307,5.13429352809379,5.17751892745459,5.29903346492735
Sym_16281_c0_g1,4.07196415230399,4.02192191008079,4.30617442850389,4.20477361831199,3.96610864994402,4.08018445473914,4.25154462817524,4.03349464416786,5.20103054583677,4.82203648287689,5.01631542623409,5.0170421568869,4.75384553801335,4.23862958288896,4.32389716830841,4.47898411851356,4.4875425688514,4.33118009115272,4.08093386334111,4.42482992083985
Sym_16294_c0_g1,5.22027667093668,5.04033903067541,5.26320323371298,5.27382656587355,5.21555721298885,5.34438812050128,5.36004601330183,5.28139139145283,5.49765180754684,5.64730556516651,5.36032054202068,5.33984149958114,5.36011425468383,5.4862788396021,5.45317077222966,5.31438848518572,5.63519122922845,5.49700198153555,5.46198831560816,5.41750805046698
Sym_163003_c0_g1,5.75751623049035,5.93349183977832,5.68240757442174,5.59667237058603,5.79141111346032,5.77894027934716,5.32706728021317,5.56648358128735,6.14019248192576,5.98686178499744,5.77220930117453,6.13219148382596,5.46482607517182,5.42509381216748,5.68981227761455,5.62683430767958,5.55271930164578,5.58300057277661,5.74762578589471,5.66138253138546
Sym_16327_c0_g1,5.0368253777423,4.76968798262438,4.94988310117339,5.25181929002496,4.84991008920554,4.90719669650786,4.85231735717099,5.05771042104407,5.09386193943119,5.16223588153936,5.31282352466322,5.40632083002937,4.71994756895121,4.79119807320074,4.94030399143816,4.92818963906638,4.8091788785897,5.00555870524716,4.98318873196143,4.79930307936343
Sym_163293_c0_g1,4.39812124013743,3.93152842433749,4.00003496955809,3.95934024463264,3.71985038388722,4.06715245025051,3.69517794423579,3.88741356502121,4.20394840134927,4.21063226387531,4.60417426556142,4.46861024983346,3.77649529872622,3.69219814466214,3.55834292601747,3.88115592561413,3.60646133053326,4.18870202731375,4.02857024277525,4.08143912792922
Sym_16333_c0_g1,3.67559089812198,4.03752070235681,4.14006195711778,4.20174700469994,4.15219005386931,3.75232012363573,4.24944316678776,3.92707075828897,4.79388378673657,4.61563052597456,4.65898942866624,4.64647187028948,3.95896794255632,3.67617967033155,3.86797401935773,3.9133854938049,3.7395691611928,3.98388320628876,3.45867990551536,4.00536153896722
Sym_16342_c0_g1,5.06142539290829,5.09045731143793,5.10580951855257,4.98789036725017,5.35133590643722,5.2393100263891,5.2975937081781,5.17712206546446,5.55998395715294,5.29259556585037,5.44411970158681,5.3552691925273,5.05978033873103,4.98844135273581,5.1197241734116,4.99777027033939,5.32621477322707,5.2006840620323,5.11821459985209,5.06992815263881
Sym_16354_c0_g1,2.2383841485684,2.31206066360884,2.32867883302281,2.53465040660213,2.84315390168464,2.56368119124567,2.26187279106054,2.91205029623327,3.03902887324935,2.78661376351833,2.9672459733412,3.08892360930658,2.80327490550088,2.57004299245004,2.87370361108157,2.57506708596391,2.57996912896378,2.42794807811721,2.56637719989,2.91346079527629
Sym_16359_c0_g1,5.04718762434662,5.29287185191569,5.1136202815411,5.43419797143437,5.38106006865754,5.27453189712557,5.0415896711147,5.56859130726921,5.49860752886195,5.74604111593548,5.27819507587234,5.39957570790423,4.76415533863249,5.40809533599775,5.3401648120653,5.52038923379486,5.29679290562643,5.12380389083401,5.21041678337604,4.9576541596213
Sym_163612_c0_g1,5.68112327255973,5.68228121003209,5.81995251659075,5.94935262579502,5.94528469631222,6.08353817276398,5.7790846601168,6.10253523291562,6.07736685965588,5.94482905757333,6.22303108557627,5.97546262177596,6.31843677604359,5.95694842925182,5.81214039365331,5.83111493910127,5.8833593264397,5.87999844306811,6.04866069702968,6.00282780540629
Sym_16362_c0_g1,4.55642277550844,4.16104766407879,4.60581440158112,4.50890307774609,4.75871212133227,4.46924813251232,4.42206086747324,4.67099320952507,5.29606308707597,4.88316541471842,5.12601484738397,4.70399916535459,4.75374583135413,3.98396401868224,4.63664880672931,4.23588855159803,4.48462991156858,4.34940971762404,4.25844215805176,4.39747483051932
Sym_16365_c0_g1,4.71558704743303,4.99603818217776,5.19735927843218,5.29142707404558,4.85941796529726,4.81398250023698,4.81854709419956,4.9821792675773,5.32783520067577,5.25955953116116,5.36506036416462,5.39286651653285,5.20297943026027,5.25821881831952,4.92296538902157,5.18853969663975,5.09128182960634,4.96967262630912,5.23175708239203,5.03399496543817
Sym_16370_c0_g1,5.69984962019957,5.69994509305545,5.60537957664833,5.5782927480403,5.80990888270986,5.6729724999313,5.33777377239244,5.38362498388587,5.71892046968322,6.00564165471556,5.74235115235603,6.11731698505118,5.70062196894457,5.53365180508515,5.51811606245506,5.80628036164199,5.80216713207806,5.56325186320465,5.52643125065389,5.23809379556644
Sym_16381_c0_g1,6.08653813349878,5.99270474088233,6.03203449378997,5.75185570168748,6.10860755532619,6.1160988922953,5.96106944683285,5.85349897520754,6.30299648277021,6.13305333707994,6.07070578129698,5.95980327136342,5.82988230992119,6.04039661633241,5.99707770436087,5.90942055066519,5.94627528239789,5.78691040687913,5.90528357576846,5.84175110494271
Sym_163833_c0_g1,5.48096852059621,5.43456042430993,5.43866470942273,5.19800168374187,5.50886592635049,5.24751546294706,5.22282971382867,5.22361082553963,5.44506581044562,5.89985079449462,5.7178002141178,5.79580649276746,5.51765583723279,5.29728320588958,5.52579718669581,5.2668541303737,5.2557091751518,5.21062098355287,5.36677853915801,5.21857287522203
Sym_163841_c0_g1,3.97241609791454,3.8861371060881,3.91610118447775,4.01493169062472,4.02514440597083,3.56859781675935,4.0602360031867,3.83026621393194,4.1484876234558,3.66366100151378,4.13517196624811,4.22898111103777,3.72658857162652,4.13364085762427,3.67895015008888,3.49797589853908,3.75310313443524,3.60097753520829,3.82120131008757,4.18601156333232
Sym_164085_c0_g1,3.7919631931155,3.51790050821758,3.4443096260599,3.58827118258578,3.409388229838,3.56346016159752,3.93169428485265,3.81754783763806,3.94161408510466,3.64983008573491,3.59540775913547,3.70083298173954,3.70696371717006,3.84357140402507,3.90567832766738,3.93074421999013,3.85880744649822,3.99894715680386,3.75407692537783,3.95367273255895
Sym_16414_c0_g1,1.76845416409337,1.68015597045192,1.6035270941386,1.943181831435,1.88207192088717,2.04856431624103,2.05940165132794,1.80771753093151,2.05399254264426,1.94167142050229,1.60462533523911,1.99160489931124,1.76554441563436,1.87353096285602,1.94632848815872,1.87730977655894,1.95908233646964,1.80395706461195,1.61393097175126,1.87233122998716
Sym_164464_c0_g1,4.62431759838154,4.41704642830926,4.56580189509216,4.32495004765373,4.03906277980848,4.52687423754033,4.10969912454137,4.05781683790408,4.99935672147221,5.26956924833497,5.01244127457489,4.99444858055868,4.41260680545309,4.29259498378425,4.22033630560845,4.30101688976383,4.30923969622033,3.75804390157828,4.41947474893518,4.39750780911196
Sym_16458_c0_g1,4.19259872379063,4.11377575063415,3.96014415143642,4.05617235917705,3.70527777095753,4.23656643436245,3.99019578292866,4.18602161946163,4.30760470828373,4.54571070135419,4.24883252098554,4.73932020474625,4.05612947983698,3.91186736996263,4.1060484074623,4.04148481225308,4.16174185430047,3.92483852815146,3.40912136377901,3.8277814515739
Sym_16464_c0_g1,4.32949730444785,3.70623484603559,4.44081316776354,4.42698735162427,4.23847819104075,4.26935462099614,4.24104867916613,4.09599446227237,4.65830576609028,4.86555529854492,4.68391457622535,4.64805220063521,4.44737657859929,4.25567666087562,4.14317652886294,4.29825893071207,3.78030995584386,3.95389895815607,3.94248456427377,3.98422737117528
Sym_16488_c0_g1,4.01277611445597,4.03753412289036,3.87746579020578,4.16077204706625,4.27808746774299,4.06105448029952,3.94082977085182,3.58444575293587,4.07280796224476,4.204899418704,3.88036911696395,4.32661731358253,3.66395090633789,4.06699820606662,3.77760046386843,4.31285327988161,4.00671320538911,3.93892317028091,3.82006767479947,3.70950843864123
Sym_16495_c0_g1,5.08600231574521,4.806451727564,4.68435892612251,4.57937595645146,4.80331245333104,5.06316196981704,4.87508625820102,5.08082940067887,5.19592406691619,5.17741200295838,5.13293980603247,5.29660071788514,4.97436440576956,5.12999471046054,4.49921594215723,5.05428376802359,4.92409543056782,4.57815785397247,4.92314428686466,4.97574625333573
Sym_16498_c0_g1,4.97394012224823,4.33486012554574,4.65579027773977,4.28890403689961,4.36860295320086,4.25059059194292,4.12336263835764,4.58614015603142,4.3849326026173,5.00809500999709,4.71014337389808,4.96330854463539,4.26750631800761,4.64133840468654,4.35452396760501,4.20336858984997,4.17313866455178,4.36659129837535,4.63476880570652,4.30941912322938
Sym_16546_c0_g1,4.58762560359051,4.940946311667,4.66452400029655,4.49047740138721,4.62032224029424,4.79957940014829,4.86584426058657,4.69546246020999,5.03194478556264,4.77171579776869,4.79697369775489,4.65933463506792,4.6589563481079,4.99588137556626,4.66619292317596,4.47394642724291,4.44940463208109,4.81934138550586,4.87481189452038,4.69663089135005
Sym_16551_c0_g1,4.1659914330282,4.29500215791214,4.02889110610533,4.26909946608048,4.17825076431125,4.08506154431188,4.67983609366382,4.6174033051618,5.35727258616729,5.20446440519744,5.37630180880854,5.36719435432648,4.48734901136681,4.61156584826523,4.08007818218128,4.43880326092224,4.44726206963219,4.45299127874123,4.45573056881147,4.39100686356773
Sym_16559_c0_g1,4.66791135657763,4.12784213979706,4.00738271415153,4.2548565215514,3.91560150297104,4.09088867756651,4.35121894221868,4.39950377626831,4.7628875871523,4.87629848395261,4.74155172573703,5.10536896713965,4.38610595477283,4.08138203989482,4.01752141822915,3.92245308026341,3.88495953032029,4.03366944155121,4.22450237328315,4.05620187769606
Sym_16570_c0_g1,3.9628781023128,3.83147759780628,3.68256533760167,4.32280585492069,4.22242848088508,3.93825213264324,4.12564069849573,3.96171397855145,4.72734365820355,4.07679253125639,4.30029347845619,4.23546019834346,4.45913220955841,3.93462393545331,4.36269562732588,3.90002602938799,4.03141906995489,4.36434197611333,3.92901150599399,4.3497908329465
Sym_16603_c0_g1,3.5424600490877,3.3886629275254,3.41467327244015,3.90824578109804,3.50764729857069,3.90244684872046,3.46591048062463,3.34179657446642,3.38738113246241,3.49436248381197,4.21339320547025,3.39049814498133,3.27516007601351,3.84559180822701,3.73026387449492,3.68820716935018,3.73866465528277,3.41671143803994,3.58538811703694,3.33553284015628
Sym_16609_c0_g1,1.50887521486424,1.68376555517332,1.7795252040898,1.52099001130707,1.79117403003219,1.70849040722575,1.86480316753203,1.69319262438868,1.831838334739,2.1239059667812,2.37984495013981,2.05971823582155,1.76816332039344,2.02484394403399,1.67553605731423,2.02908175610142,2.10343850892013,1.91684113668896,2.02175235326982,1.656686837935
Sym_16631_c0_g1,5.27046845219631,5.05673911381533,5.21726580436765,5.35645215016963,5.18687756422671,5.31229415911805,5.0425098892556,5.35321130808872,5.62342215753175,5.37887297222131,5.68254490498338,5.24092051135699,5.8400027872766,5.33590197334424,4.96018576993202,4.97999580269363,5.1301439082986,5.40485876599375,5.16954156352322,5.20590944926635
Sym_16640_c0_g1,5.36285834584372,5.45326596686301,5.61823349426267,5.46503762877241,5.58745195652658,5.47319786981523,5.54967177921934,5.68111615372545,5.9228967710409,6.04058194697733,5.85674831091864,5.72530999421503,4.85464427526949,5.3915884460765,5.28143612724368,5.50932552685522,5.46607187856272,5.39562852823775,5.49219869970299,5.57932255571591
Sym_16645_c0_g1,4.01934079165278,3.97054282337209,3.88063103686088,4.34684029947196,4.07019762695798,3.68372435630999,4.25693997180361,4.40570835409111,4.4732770846937,4.05480483779013,4.53940891429611,4.30991154848179,3.96725256004977,3.82673121130194,3.87676376339793,4.11893852499239,4.16335250549663,3.85836571840408,3.90813433352874,4.07125895375314
Sym_1665_c0_g1,5.40203132892388,5.26593748959921,5.32140644091042,5.34581523508948,4.88465963714023,4.83318620880948,5.29034367523883,5.37483770695908,5.48817648178402,5.39453520283679,5.41291775824995,5.30473816504114,5.6880307522991,4.90992702956463,5.28589707339547,4.96969902514198,5.30741960308045,5.39359370737215,5.22178939693207,5.02187141622643
Sym_16665_c0_g2,3.12627100444734,3.01293872414032,2.66608802375489,2.5571999573399,2.74159807517608,2.88317292837515,2.85657774051913,3.19949462061962,3.16276046987097,3.06093433195025,3.24267185392444,3.01459327210822,2.85514006401854,2.68794422985439,2.92950955695862,3.01236693696963,3.07494615921029,2.93901689311553,2.88260571652844,3.39110965227925
Sym_16668_c0_g1,2.13611654853247,2.20745134876251,2.36898769089384,2.33662954600268,2.35203772181538,2.00854541258926,2.16192917797452,2.62302093407269,2.46428133047216,2.5934746526932,2.43866676321062,2.41930891512197,2.32091393392891,2.31736328671716,2.62334671724702,2.39398589996578,2.00019259714272,2.70516542759497,2.64323555631459,2.46497537284717
Sym_16672_c0_g1,3.66400295720706,4.09937343221833,3.72540298431509,3.37661399840764,3.47141702103204,3.64050862688553,3.17051774071215,3.59959452952414,3.80057363118217,3.76922637643591,3.85121374843182,4.06952086886899,3.7553047012966,4.13420614763982,3.81016805255556,3.96652702267732,3.72826895557104,3.51337351867264,3.83579773915713,3.83534910520055
Sym_16675_c0_g1,1.47115904183918,1.46728676275614,1.47794351721334,1.6081041975913,1.45568069781939,1.43909155428423,1.62388895469926,1.67164467363782,2.02573977131686,2.16612446655264,1.5693760778752,2.24706115483683,1.54078752420293,1.66838437887299,1.73329819446217,1.58453328370457,1.58754161263254,1.66808901894249,1.74833268241572,2.03455627221831
