,kMEmagenta
isogroupSym_128585_c1_g1,-0.606202095120413
isogroupSym_128585_c2_g1,0.837194582910775
isogroupSym_128585_c3_g1,-0.569759027221755
isogroupSym_128602_c3_g1,0.497425326024019
isogroupSym_128613_c0_g1,-0.11739227926121
isogroupSym_128613_c2_g1,-0.183439789463524
isogroupSym_128633_c2_g1,-0.745653232109551
isogroupSym_128650_c7_g1,0.0960997419892748
isogroupSym_128685_c8_g1,0.77634347341609
isogroupSym_128689_c4_g2,0.835501034073015
isogroupSym_128695_c4_g1,0.0967122765611211
isogroupSym_128696_c2_g1,0.887448625764987
isogroupSym_128765_c0_g1,0.0461711475616225
isogroupSym_128765_c4_g3,-0.733373530222367
isogroupSym_128768_c4_g1,0.237124015936073
isogroupSym_12881_c0_g1,0.311917080955779
isogroupSym_128825_c1_g3,-0.410577509895658
isogroupSym_12885_c0_g1,-0.38322813136129
isogroupSym_128875_c0_g1,-0.45984075631537
isogroupSym_128879_c1_g1,0.116027581391561
isogroupSym_128895_c0_g2,-0.795174225009069
isogroupSym_128931_c1_g1,0.647584318803081
isogroupSym_12895_c0_g1,0.0163589262300118
isogroupSym_128968_c4_g1,-0.876897634780211
isogroupSym_128978_c2_g1,-0.235805865812285
isogroupSym_128978_c3_g11,0.0167555541525933
isogroupSym_128978_c3_g8,0.035358882078308
isogroupSym_128994_c0_g6,0.137114044170371
isogroupSym_129073_c3_g1,-0.552873871935113
isogroupSym_12907_c0_g1,0.57927620415186
isogroupSym_129083_c0_g1,0.288733599967814
isogroupSym_12908_c0_g1,-0.639153087423868
isogroupSym_129090_c0_g1,-0.552574718753924
isogroupSym_129170_c0_g1,-0.165999370718134
isogroupSym_129170_c0_g2,-0.582111621030229
isogroupSym_129183_c2_g1,-0.23892444680467
isogroupSym_12919_c0_g1,0.804157383972936
isogroupSym_129244_c0_g1,-0.299254121957589
isogroupSym_129245_c1_g1,0.304450201739583
isogroupSym_129287_c1_g1,0.408729746065884
isogroupSym_129344_c4_g1,0.25318481617493
isogroupSym_129395_c1_g1,-0.0166248897910769
isogroupSym_129415_c3_g2,0.155750685569439
isogroupSym_129416_c0_g1,-0.580073405013394
isogroupSym_129438_c2_g2,-0.729553194710802
isogroupSym_129485_c0_g1,-0.19526646579763
isogroupSym_129485_c0_g2,0.466707467624887
isogroupSym_129485_c0_g4,0.282358426438392
isogroupSym_129485_c0_g5,0.194941589951292
isogroupSym_129488_c3_g1,-0.54733326161994
isogroupSym_129498_c2_g1,-0.688258102866902
isogroupSym_129519_c3_g1,0.662235066039356
isogroupSym_129530_c0_g1,0.0340086569474796
isogroupSym_129530_c0_g2,0.831206316575206
isogroupSym_12953_c0_g1,-0.229924546788702
isogroupSym_129592_c3_g6,-0.238656153385153
isogroupSym_129609_c3_g1,0.464529448493693
isogroupSym_129641_c1_g1,-0.341713391888762
isogroupSym_129658_c1_g1,0.450724091128524
isogroupSym_129658_c1_g2,-0.0527614840152477
isogroupSym_129658_c2_g2,-0.147052060832663
isogroupSym_129658_c2_g3,-0.534756013638836
isogroupSym_129674_c1_g2,0.0896361723483124
isogroupSym_129674_c4_g1,0.339958362532656
isogroupSym_129674_c4_g3,0.374980387902199
isogroupSym_129674_c4_g4,-0.223579771762898
isogroupSym_129677_c4_g1,0.533419452163229
isogroupSym_129719_c1_g1,-0.195982999111398
isogroupSym_129720_c0_g1,-0.230434250600805
isogroupSym_129720_c4_g1,-0.600428656559244
isogroupSym_129720_c4_g3,-0.711312107189864
isogroupSym_129729_c1_g1,-0.672431841016532
isogroupSym_129731_c1_g1,-0.0697672858325928
isogroupSym_129737_c0_g1,-0.20865635165921
isogroupSym_129748_c4_g1,0.170413875281799
isogroupSym_129785_c3_g1,-0.0151220679323956
isogroupSym_129785_c6_g1,-0.356638925067627
isogroupSym_129835_c0_g2,0.165529949940097
isogroupSym_129855_c5_g1,0.601797529341739
isogroupSym_129855_c5_g2,0.553055218318986
isogroupSym_129885_c2_g1,-0.384595924081406
isogroupSym_129891_c1_g1,0.17843862667528
isogroupSym_129893_c0_g1,0.71373226007935
isogroupSym_12990_c0_g1,-0.569339404072043
isogroupSym_12993_c0_g1,-0.255748998551071
isogroupSym_12_c0_g1,0.350793647891141
isogroupSym_130007_c0_g2,0.624364575819248
isogroupSym_130011_c0_g2,-0.0450028581897537
isogroupSym_130013_c0_g1,0.594598093845916
isogroupSym_130043_c2_g2,0.0749309714038154
isogroupSym_130043_c3_g2,-0.02363865449826
isogroupSym_130048_c0_g1,0.567859066528527
isogroupSym_130052_c0_g1,0.160336084452456
isogroupSym_130052_c2_g1,-0.801444192765819
isogroupSym_130072_c2_g5,-0.319636783690044
isogroupSym_130099_c0_g1,0.138135823554489
isogroupSym_130100_c3_g3,-0.0189872525523733
isogroupSym_130109_c2_g1,0.262781765325156
isogroupSym_130111_c4_g1,0.177715496731775
isogroupSym_13011_c0_g1,0.150017003745027
isogroupSym_130158_c3_g3,-0.481610412093036
isogroupSym_130165_c13_g1,-0.23499211328996
isogroupSym_13016_c0_g1,-0.348926091202719
isogroupSym_130173_c1_g1,-0.678508937054096
isogroupSym_130173_c2_g2,0.0311819354571894
isogroupSym_130188_c9_g2,-0.328116155895482
isogroupSym_130199_c3_g2,-0.575000505902863
isogroupSym_130200_c0_g1,-0.169503572578867
isogroupSym_130202_c0_g3,0.495581533819996
isogroupSym_13022_c0_g1,-0.43534487828928
isogroupSym_130271_c1_g1,-0.476725599842913
isogroupSym_13027_c0_g2,-0.0244004026619
isogroupSym_130308_c1_g9,-0.486647382124157
isogroupSym_130318_c1_g1,-0.194484270212306
isogroupSym_130329_c1_g1,0.78557851581943
isogroupSym_130330_c1_g2,0.22580295310173
isogroupSym_130348_c0_g4,-0.0369074161522712
isogroupSym_130366_c0_g1,-0.485843954632162
isogroupSym_130366_c2_g3,0.0659739215716672
isogroupSym_130366_c3_g1,-0.742297126551516
isogroupSym_130366_c3_g5,-0.105365296571086
isogroupSym_130397_c7_g1,-0.333757188988356
isogroupSym_13040_c1_g1,0.43338564579423
isogroupSym_130413_c1_g1,0.681665953028899
isogroupSym_130435_c0_g1,0.152672257163878
isogroupSym_130435_c4_g2,-0.599361694360279
isogroupSym_130435_c6_g1,0.843184264421531
isogroupSym_130444_c3_g1,0.418747378634709
isogroupSym_130459_c0_g1,-0.468214612336156
isogroupSym_130468_c3_g1,0.263784097156052
isogroupSym_130522_c0_g1,-0.622557864566083
isogroupSym_130535_c1_g1,-0.165383584596144
isogroupSym_130544_c2_g1,0.259173963518628
isogroupSym_130548_c2_g2,0.0306867703198257
isogroupSym_130549_c1_g1,-0.740663562278765
isogroupSym_130549_c4_g1,0.26149080017296
isogroupSym_130593_c4_g1,-0.265928630826804
isogroupSym_130593_c4_g2,-0.385379969611467
isogroupSym_130651_c3_g1,0.587235200567231
isogroupSym_130695_c0_g1,0.37984218415975
isogroupSym_130708_c2_g4,-0.0756378067956194
isogroupSym_130730_c0_g1,0.661056249518842
isogroupSym_130792_c0_g2,0.132950828850018
isogroupSym_130792_c1_g1,0.30145051749744
isogroupSym_130835_c0_g1,-0.108644407083681
isogroupSym_130850_c4_g1,-0.29328795894709
isogroupSym_130891_c0_g1,0.165517904778003
isogroupSym_130951_c2_g1,0.248247819212887
isogroupSym_130975_c2_g1,0.433851511193474
isogroupSym_131019_c5_g1,0.762470197719514
isogroupSym_131022_c1_g1,-0.445042439853251
isogroupSym_131083_c0_g1,-0.817786846732618
isogroupSym_131094_c0_g1,0.286221921325106
isogroupSym_131104_c1_g3,0.628104590175675
isogroupSym_131138_c0_g1,-0.520748218520326
isogroupSym_131141_c2_g2,-0.897738432713145
isogroupSym_131181_c2_g2,-0.718504403781404
isogroupSym_131189_c6_g1,0.742798085747713
isogroupSym_131208_c2_g2,0.856092035012732
isogroupSym_13121_c0_g1,-0.15810716690854
isogroupSym_131222_c2_g3,-0.409123401563758
isogroupSym_131222_c3_g1,0.288384873004367
isogroupSym_131223_c0_g1,0.789806534792067
isogroupSym_131261_c1_g1,0.619259813665726
isogroupSym_131261_c4_g5,-0.45674994592473
isogroupSym_131277_c2_g1,0.154473332214972
isogroupSym_131289_c3_g1,-0.164753275816564
isogroupSym_131326_c3_g1,-0.115590300501896
isogroupSym_131343_c2_g1,0.233876400428695
isogroupSym_131401_c2_g1,-0.865858125614964
isogroupSym_131425_c4_g1,-0.659807478198964
isogroupSym_131426_c4_g6,-0.749930168982824
isogroupSym_131428_c3_g1,0.474618965742632
isogroupSym_131454_c2_g1,0.203359638559883
isogroupSym_131486_c2_g5,0.202514721589412
isogroupSym_131489_c5_g1,0.293851063280063
isogroupSym_131527_c1_g1,0.012976625968386
isogroupSym_131551_c5_g3,-0.191917954288129
isogroupSym_131553_c0_g1,0.387857647592466
isogroupSym_131563_c3_g9,0.222068069840357
isogroupSym_131639_c2_g2,0.154727081226605
isogroupSym_13164_c0_g1,-0.500487858824987
isogroupSym_131677_c5_g1,0.468569633441918
isogroupSym_1316_c0_g1,0.622932204737028
isogroupSym_131709_c2_g1,0.35040484261455
isogroupSym_131710_c1_g1,0.578377027214482
isogroupSym_131712_c4_g2,-0.438420415025456
isogroupSym_131715_c1_g1,-0.105655878787957
isogroupSym_131726_c0_g1,0.696484920508752
isogroupSym_131788_c4_g4,-0.424427331026446
isogroupSym_131797_c1_g1,-0.532663859376915
isogroupSym_131859_c1_g2,-0.606164519374178
isogroupSym_131990_c2_g1,-0.527157253577455
isogroupSym_131997_c2_g1,0.341801128493665
isogroupSym_132041_c1_g1,0.185637470282035
isogroupSym_132049_c2_g3,0.107906531257907
isogroupSym_132052_c0_g1,0.615397661608489
isogroupSym_132052_c0_g2,-0.541495038594771
isogroupSym_132052_c0_g3,-0.408845373904754
isogroupSym_132074_c0_g3,-0.0865410680887333
isogroupSym_132078_c3_g1,0.230805906625763
isogroupSym_132103_c0_g1,0.104766953929291
isogroupSym_132104_c4_g1,-0.130784932635516
isogroupSym_132105_c3_g6,0.46881512711303
isogroupSym_132105_c3_g7,0.650374385827002
isogroupSym_132117_c0_g1,0.275050098027591
isogroupSym_132122_c4_g4,-0.213893046549663
isogroupSym_132131_c5_g1,0.62201748642302
isogroupSym_132132_c7_g1,0.619763337165765
isogroupSym_132156_c3_g1,-0.652969784700291
isogroupSym_132157_c4_g2,-0.326786233362432
isogroupSym_132193_c2_g1,0.74523754177723
isogroupSym_132309_c4_g1,0.395101218296347
isogroupSym_132348_c0_g4,-0.708653089193269
isogroupSym_132358_c4_g1,0.458675753326543
isogroupSym_132381_c0_g2,-0.0765970035752104
isogroupSym_132381_c0_g3,0.301956346950337
isogroupSym_132390_c3_g2,-0.467862848992013
isogroupSym_132395_c3_g1,-0.157379173178208
isogroupSym_132420_c2_g1,0.259134664670998
isogroupSym_132428_c1_g2,0.785501282905952
isogroupSym_132484_c2_g1,-0.669120850700915
isogroupSym_132503_c0_g2,0.395222053205965
isogroupSym_132507_c0_g1,-0.450190219536776
isogroupSym_132538_c1_g1,0.160379430227801
isogroupSym_132541_c0_g1,0.163811552303793
isogroupSym_132541_c0_g2,-0.903632558884517
isogroupSym_132560_c2_g2,0.601792265652251
isogroupSym_1325_c0_g1,-0.52955604033592
isogroupSym_132601_c5_g1,0.112854250272094
isogroupSym_132701_c1_g1,0.2582185382045
isogroupSym_13270_c0_g1,-0.245475937786213
isogroupSym_132727_c2_g3,-0.170766840457728
isogroupSym_13274_c0_g2,0.603320945646921
isogroupSym_1327_c0_g1,-0.298130297831461
isogroupSym_132802_c3_g4,-0.0959610803517861
isogroupSym_132819_c2_g1,-0.218768040713967
isogroupSym_132839_c1_g1,-0.605193420146433
isogroupSym_132844_c0_g1,-0.330884045638642
isogroupSym_132845_c0_g1,-0.0368371689152346
isogroupSym_132845_c0_g2,0.128811258315796
isogroupSym_132845_c3_g1,-0.169275285717816
isogroupSym_132889_c1_g1,0.410805547777118
isogroupSym_132912_c2_g1,-0.55125952681985
isogroupSym_13297_c0_g1,0.260897660721608
isogroupSym_133013_c0_g3,-0.618226878374353
isogroupSym_133038_c1_g1,-0.229839859044005
isogroupSym_133044_c0_g4,-0.120861123653411
isogroupSym_133048_c1_g1,0.0204351535786581
isogroupSym_133060_c1_g1,-0.197657016811562
isogroupSym_133060_c1_g4,0.18685068767317
isogroupSym_133065_c8_g1,-0.286523800136697
isogroupSym_133085_c0_g1,0.289343347339382
isogroupSym_133093_c0_g2,0.467269802629524
isogroupSym_133134_c4_g1,-0.392926574790582
isogroupSym_133141_c6_g1,0.0436874611122099
isogroupSym_133183_c1_g1,0.00556406363566777
isogroupSym_133208_c3_g1,-0.363743978617849
isogroupSym_133217_c1_g1,-0.608617438657392
isogroupSym_133275_c0_g1,0.209813965923468
isogroupSym_133289_c1_g1,-0.164408264570745
isogroupSym_133348_c1_g1,0.520027369565121
isogroupSym_133389_c6_g4,0.612096472525125
isogroupSym_133396_c0_g1,0.658764041964126
isogroupSym_133398_c0_g1,-0.095840628981388
isogroupSym_133404_c0_g1,-0.0838166501566477
isogroupSym_133404_c1_g1,-0.508437470071492
isogroupSym_133404_c1_g3,-0.0985072003326913
isogroupSym_133411_c1_g1,0.0224737619592555
isogroupSym_133411_c1_g2,0.514221945387822
isogroupSym_133421_c3_g1,-0.171553956777154
isogroupSym_133421_c3_g2,-0.217555104608881
isogroupSym_133421_c3_g3,-0.291282936754138
isogroupSym_133439_c5_g1,-0.702709903120871
isogroupSym_133462_c0_g1,0.137959391918675
isogroupSym_133483_c2_g4,-0.0459950907711548
isogroupSym_13349_c0_g1,0.0114920875542559
isogroupSym_133501_c0_g1,-0.378784970288498
isogroupSym_133501_c2_g2,-0.0820565894134428
isogroupSym_133505_c1_g1,0.333655798780067
isogroupSym_133513_c1_g2,0.101341544826152
isogroupSym_133535_c2_g7,0.688157484083287
isogroupSym_133544_c1_g1,0.64751819884904
isogroupSym_133564_c0_g1,0.0513487321759415
isogroupSym_133593_c1_g1,0.051058734062153
isogroupSym_133593_c1_g2,-0.504032938543114
isogroupSym_133612_c0_g1,0.880306432390273
isogroupSym_133623_c3_g2,-0.44862137611699
isogroupSym_133623_c4_g1,-0.28026712710828
isogroupSym_133640_c2_g1,-0.182942399215461
isogroupSym_13370_c0_g1,-0.685607382074226
isogroupSym_133740_c1_g1,-0.623769831330575
isogroupSym_1337_c0_g1,0.360690526256064
isogroupSym_133808_c1_g1,0.256362221280933
isogroupSym_13380_c0_g1,0.818801641720098
isogroupSym_133813_c2_g1,0.647541692216305
isogroupSym_133885_c2_g1,-0.76741423737805
isogroupSym_133892_c2_g1,0.431339526538814
isogroupSym_133899_c10_g1,0.377118024569304
isogroupSym_133954_c0_g1,-0.159757981016399
isogroupSym_133957_c1_g1,-0.40470615856806
isogroupSym_133958_c0_g2,0.716528699704312
isogroupSym_134024_c1_g1,0.819503608120537
isogroupSym_134028_c2_g8,0.104928181885751
isogroupSym_134043_c0_g1,-0.527107830633017
isogroupSym_134063_c2_g1,0.328001646139573
isogroupSym_134080_c1_g1,-0.496044469776567
isogroupSym_134100_c0_g1,-0.185346602243331
isogroupSym_134101_c2_g1,0.00580994784218376
isogroupSym_134105_c2_g1,0.023417176762928
isogroupSym_134154_c0_g2,-0.767366745665481
isogroupSym_134171_c0_g1,0.0140991448719244
isogroupSym_134172_c0_g1,0.63536492942869
isogroupSym_134200_c1_g4,0.705510597827125
isogroupSym_134225_c1_g1,0.226851733132066
isogroupSym_134225_c2_g1,0.337561577244939
isogroupSym_134225_c3_g1,0.680759375111515
isogroupSym_134225_c4_g5,0.0657959033379915
isogroupSym_134231_c0_g2,0.542798098649451
isogroupSym_134237_c6_g3,-0.0622401444584524
isogroupSym_134248_c2_g2,0.0904097129493084
isogroupSym_134278_c8_g1,-0.680302837235966
isogroupSym_134278_c8_g2,-0.866913572745513
isogroupSym_134288_c0_g1,-0.0085807496998235
isogroupSym_134311_c1_g2,-0.338065299040558
isogroupSym_134335_c3_g1,0.00389826529664615
isogroupSym_134347_c1_g4,0.296847653588748
isogroupSym_134366_c1_g1,-0.0189966051088477
isogroupSym_134389_c0_g2,0.104146459243349
isogroupSym_134412_c1_g1,-0.681258921671285
isogroupSym_134459_c1_g2,0.219177253322057
isogroupSym_134473_c1_g1,-0.0449620275417356
isogroupSym_134539_c3_g1,-0.61910439956172
isogroupSym_134551_c1_g1,0.728064318278498
isogroupSym_134555_c3_g1,-0.618391029832358
isogroupSym_134569_c0_g2,0.18442779957795
isogroupSym_134584_c0_g1,0.392132556629275
isogroupSym_134584_c0_g2,0.601033099230378
isogroupSym_134584_c0_g4,0.482357563819122
isogroupSym_134635_c2_g1,-0.378562747269535
isogroupSym_134650_c1_g1,-0.18822513611113
isogroupSym_134678_c4_g2,-0.488120512281429
isogroupSym_134703_c3_g2,-0.494093946053256
isogroupSym_134711_c1_g1,0.486285825972996
isogroupSym_134714_c0_g1,0.223371291579215
isogroupSym_134746_c2_g1,-0.350266496546371
isogroupSym_1347_c0_g1,-0.422191502144713
isogroupSym_134841_c3_g1,-0.542636363652222
isogroupSym_134_c0_g1,-0.185286760003859
isogroupSym_135001_c0_g1,-0.377249082288856
isogroupSym_135045_c3_g1,-0.207446856141312
isogroupSym_135048_c6_g2,0.08700333414289
isogroupSym_135077_c1_g1,-0.611365706243275
isogroupSym_135077_c3_g1,0.559241237277187
isogroupSym_135077_c3_g4,0.77898140637448
isogroupSym_135114_c3_g2,-0.248650701443431
isogroupSym_135134_c4_g2,0.130613621558534
isogroupSym_135135_c0_g2,0.244868916785904
isogroupSym_135149_c2_g1,0.483910126125735
isogroupSym_135158_c2_g4,0.361717664899905
isogroupSym_135168_c1_g2,0.495957888826509
isogroupSym_135168_c1_g4,0.481388606549445
isogroupSym_135168_c1_g5,0.627159064690157
isogroupSym_13517_c0_g1,-0.464026982200313
isogroupSym_135249_c5_g1,-0.552939739696113
isogroupSym_135249_c5_g2,0.312083151462759
isogroupSym_135251_c2_g1,-0.345611710512124
isogroupSym_135260_c3_g1,0.701080200867216
isogroupSym_135363_c2_g1,-0.492711856664415
isogroupSym_135363_c2_g2,0.639731796706486
isogroupSym_135363_c2_g3,0.223494424431265
isogroupSym_135372_c0_g1,0.69311851762329
isogroupSym_135396_c2_g3,0.248442643376978
isogroupSym_13540_c0_g1,0.477756482475468
isogroupSym_135483_c1_g1,-0.50383242058435
isogroupSym_135498_c0_g1,-0.78250357735501
isogroupSym_13551_c0_g1,-0.672163294820959
isogroupSym_135524_c1_g1,-0.523345787335728
isogroupSym_135624_c0_g1,0.0349668322744457
isogroupSym_135633_c0_g1,0.59626452477273
isogroupSym_135647_c2_g1,-0.789301727750024
isogroupSym_13571_c0_g1,-0.255542682963727
isogroupSym_135746_c0_g1,0.756718073531483
isogroupSym_135760_c1_g1,0.632924843253447
isogroupSym_135772_c1_g2,-0.0831109210247993
isogroupSym_1357_c0_g1,-0.559127848659144
isogroupSym_135817_c2_g1,-0.318339110779153
isogroupSym_135824_c1_g1,0.6791615986635
isogroupSym_135870_c3_g5,0.36825536637921
isogroupSym_135883_c1_g1,0.348708264240367
isogroupSym_135883_c1_g2,0.357306636383554
isogroupSym_135883_c2_g1,0.89258868263804
isogroupSym_1358_c0_g1,-0.624126416651132
isogroupSym_135900_c3_g1,-0.500158015027576
isogroupSym_135943_c0_g1,0.924547779579444
isogroupSym_135997_c2_g1,0.586032987622096
isogroupSym_136070_c0_g1,0.0929675133552993
isogroupSym_136070_c1_g1,-0.743175144105346
isogroupSym_136070_c2_g1,0.0149423544279697
isogroupSym_136132_c0_g2,-0.320797497585136
isogroupSym_136133_c0_g1,0.0298022347629348
isogroupSym_136156_c6_g1,0.254249742946441
isogroupSym_13615_c0_g1,-0.208524009708514
isogroupSym_136184_c2_g1,-0.773672257492046
isogroupSym_13618_c0_g1,0.0575197234905569
isogroupSym_136210_c0_g1,0.786415354539095
isogroupSym_136210_c0_g2,0.655311165850873
isogroupSym_136210_c0_g3,0.519771558444965
isogroupSym_136271_c0_g1,0.48422882156613
isogroupSym_136283_c3_g6,-0.0871845680284015
isogroupSym_136283_c3_g7,0.273342255963108
isogroupSym_136293_c0_g2,0.262166264829073
isogroupSym_136293_c1_g2,-0.576967965012672
isogroupSym_1362_c0_g1,-0.0415997207033409
isogroupSym_136301_c6_g1,0.063071001556158
isogroupSym_136321_c0_g1,-0.705125653306129
isogroupSym_136327_c3_g1,-0.328637454148348
isogroupSym_136337_c1_g1,-0.200263559254701
isogroupSym_13633_c0_g1,-0.320395216619475
isogroupSym_136359_c0_g2,-0.777754196383436
isogroupSym_136371_c2_g10,0.620242793880326
isogroupSym_136372_c0_g1,0.013883600613443
isogroupSym_136379_c2_g1,-0.177405993979241
isogroupSym_136392_c3_g1,0.0505475465093195
isogroupSym_136394_c0_g1,-0.63830731758489
isogroupSym_136444_c10_g1,-0.493172058796725
isogroupSym_136449_c16_g1,0.744036405313213
isogroupSym_136449_c8_g1,-0.285853360957908
isogroupSym_136504_c1_g1,0.32418492880835
isogroupSym_136536_c0_g1,0.519194721772313
isogroupSym_136580_c1_g1,-0.567919922598034
isogroupSym_136616_c1_g1,0.684625642652429
isogroupSym_136647_c1_g1,0.152929371251097
isogroupSym_136719_c0_g1,0.0356048473457984
isogroupSym_136779_c0_g1,-0.207173321214234
isogroupSym_136779_c0_g2,0.868947988238027
isogroupSym_136779_c0_g3,-0.138135138108604
isogroupSym_136781_c0_g4,0.857278940656107
isogroupSym_136781_c0_g5,0.800561857330094
isogroupSym_136785_c3_g1,0.250989455574612
isogroupSym_136796_c1_g1,0.673989775722304
isogroupSym_136796_c2_g1,0.889290931236445
isogroupSym_136796_c2_g3,0.707129645350214
isogroupSym_136831_c1_g2,0.725937248394635
isogroupSym_136847_c3_g1,0.720831623643347
isogroupSym_136877_c0_g1,-0.353880572006837
isogroupSym_136882_c1_g1,0.699527258157754
isogroupSym_13688_c0_g1,0.348502532096391
isogroupSym_136904_c0_g1,0.212303080570388
isogroupSym_136904_c1_g1,0.292977656002942
isogroupSym_136907_c1_g1,0.343605213916543
isogroupSym_136909_c0_g1,0.550897802940776
isogroupSym_136934_c1_g1,0.0192117808713954
isogroupSym_136942_c1_g1,-0.289167232680394
isogroupSym_136948_c0_g1,0.392285236392014
isogroupSym_136948_c0_g2,-0.174308015347542
isogroupSym_136948_c0_g3,-0.21610722320455
isogroupSym_136975_c3_g1,0.857167634260733
isogroupSym_136999_c0_g1,-0.526448447969151
isogroupSym_136999_c0_g2,-0.692853632222632
isogroupSym_137091_c4_g3,-0.793362629311777
isogroupSym_13709_c0_g1,-0.4622045843134
isogroupSym_137106_c2_g1,-0.623273297788108
isogroupSym_137118_c1_g1,-0.0883607536757552
isogroupSym_137119_c3_g1,0.253906822876772
isogroupSym_137147_c5_g1,-0.121098222849334
isogroupSym_137156_c1_g1,-0.182727440818755
isogroupSym_137185_c1_g1,-0.746748099169015
isogroupSym_137236_c0_g1,-0.623097598042881
isogroupSym_137323_c0_g1,-0.0522123297387698
isogroupSym_137323_c1_g1,0.666005104868746
isogroupSym_137323_c1_g3,0.63862505331407
isogroupSym_137334_c2_g1,-0.737333052250893
isogroupSym_137366_c3_g1,-0.10651690764784
isogroupSym_137383_c8_g1,0.851753438129105
isogroupSym_137424_c0_g1,0.763347111212529
isogroupSym_137441_c0_g1,-0.383661901030672
isogroupSym_137441_c0_g2,-0.253868632272454
isogroupSym_137468_c1_g1,-0.0878215347457743
isogroupSym_137472_c0_g1,-0.454246837082113
isogroupSym_137482_c0_g5,-0.363561508422881
isogroupSym_137506_c2_g1,-0.281618038228104
isogroupSym_137506_c2_g3,-0.102528387212315
isogroupSym_137508_c0_g1,-0.25583053562614
isogroupSym_137524_c3_g1,-0.174655622096609
isogroupSym_137542_c6_g2,-0.425928455994369
isogroupSym_137576_c4_g1,0.418887193267587
isogroupSym_137590_c1_g1,0.823230630802803
isogroupSym_137600_c1_g1,-0.706985364594604
isogroupSym_137604_c0_g1,-0.105848090414664
isogroupSym_137621_c0_g1,0.477148907954961
isogroupSym_137664_c3_g1,-0.311789292918484
isogroupSym_137677_c2_g1,-0.162965827641022
isogroupSym_137680_c1_g1,-0.13754204439253
isogroupSym_137683_c2_g1,-0.344212504531242
isogroupSym_137692_c0_g1,0.0712176764524422
isogroupSym_137692_c1_g1,-0.304594502981406
isogroupSym_137692_c1_g2,0.811196205376945
isogroupSym_137692_c1_g3,-0.0700790924956939
isogroupSym_137726_c1_g1,0.373434257123117
isogroupSym_137736_c0_g2,0.00179049282048393
isogroupSym_137754_c7_g2,0.199947994270694
isogroupSym_137788_c0_g1,0.0062388460655407
isogroupSym_137794_c4_g3,0.130869820870688
isogroupSym_137859_c0_g1,0.680719549982971
isogroupSym_137870_c4_g1,0.214482422160623
isogroupSym_137889_c0_g2,-0.53800343667832
isogroupSym_137889_c0_g3,-0.126983635720985
isogroupSym_137889_c1_g1,0.377710389947159
isogroupSym_137891_c2_g1,-0.67110735332267
isogroupSym_137891_c8_g1,-0.412839078909309
isogroupSym_137900_c1_g1,-0.425308384489528
isogroupSym_137960_c1_g6,-0.712563956418389
isogroupSym_137966_c1_g1,0.683090383423438
isogroupSym_137981_c4_g3,-0.409332648759327
isogroupSym_137999_c3_g1,-0.146950914461537
isogroupSym_138025_c10_g1,-0.846352116107008
isogroupSym_138025_c8_g1,-0.573914924894609
isogroupSym_138036_c3_g1,0.374756319508055
isogroupSym_138049_c4_g1,0.936720196386652
isogroupSym_138056_c0_g1,0.367324634699669
isogroupSym_138067_c3_g1,-0.501034669130229
isogroupSym_138127_c0_g2,-0.158399567095329
isogroupSym_138172_c0_g1,-0.39557183658843
isogroupSym_138172_c2_g1,-0.814252344146551
isogroupSym_138215_c0_g1,0.38860770030747
isogroupSym_138216_c3_g1,0.4901625000373
isogroupSym_138232_c1_g4,-0.0763289853228485
isogroupSym_138233_c0_g1,0.518813648096025
isogroupSym_138233_c0_g2,-0.468736273960182
isogroupSym_138233_c0_g4,0.463293307446136
isogroupSym_138238_c0_g1,-0.225335630016156
isogroupSym_138278_c0_g1,0.779131213805566
isogroupSym_138278_c0_g2,-0.167421125213338
isogroupSym_138293_c1_g1,0.634467264832369
isogroupSym_13829_c0_g1,-0.43161580152107
isogroupSym_138308_c0_g1,-0.569384032939718
isogroupSym_138321_c0_g1,-0.224616511762244
isogroupSym_138330_c1_g3,-0.426863883004857
isogroupSym_138349_c3_g1,-0.252286818270377
isogroupSym_13837_c0_g2,-0.465684777558624
isogroupSym_1383_c0_g1,0.160326189616671
isogroupSym_138442_c2_g4,0.158019926470063
isogroupSym_138489_c0_g2,0.0975813317476727
isogroupSym_138493_c3_g1,-0.610706188709329
isogroupSym_138521_c0_g1,-0.373233226242908
isogroupSym_138531_c2_g3,0.263262739082295
isogroupSym_138566_c3_g2,0.10263322486088
isogroupSym_138584_c8_g1,-0.667795517996603
isogroupSym_138597_c3_g1,0.402817531231276
isogroupSym_138599_c1_g3,-0.0268659654186491
isogroupSym_138640_c1_g3,-0.180776502859825
isogroupSym_138650_c0_g1,-0.645205562940652
isogroupSym_138651_c1_g1,0.480707275197039
isogroupSym_138654_c0_g1,0.0784565771930849
isogroupSym_138705_c0_g1,0.120194159208527
isogroupSym_138722_c2_g10,0.133885390098659
isogroupSym_138763_c4_g1,0.175882658230264
isogroupSym_138771_c0_g2,-0.0941963459349711
isogroupSym_138771_c2_g3,0.938735156591814
isogroupSym_138800_c1_g2,0.633355324036734
isogroupSym_138867_c1_g3,-0.112523689575883
isogroupSym_138874_c0_g1,0.738761208581713
isogroupSym_138885_c0_g1,0.562331407131765
isogroupSym_138956_c0_g1,-0.185688478064102
isogroupSym_138956_c0_g2,0.20939917685288
isogroupSym_13895_c0_g1,0.359181800206106
isogroupSym_138988_c3_g1,0.483398813077516
