,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_101148_c0_g1,5.87602513433066,5.92264525832149,5.71266840763284,5.75706852822206,5.89528643728574,6.22826651329582,6.01855079907817,5.96433246643165,4.99298443980358,5.38503187572444,5.27073496750057,5.38664422183948,5.70061743757508,5.88073842585897,5.86107371680835,5.79494142496476,5.70092623580906,5.69883840431485,5.73395641177956,5.50399008702698
Sym_101210_c0_g1,5.38937729654558,5.27018222888809,5.2315575174154,5.37729332792025,5.50605352132488,5.34169580617391,5.78715895708538,5.47465962079226,5.0404999790132,5.11164530658869,5.3110174908875,4.98715111550511,5.49348360867996,5.19209412781356,5.01162587182606,5.20169249832052,5.00796276793025,5.43011123976669,5.2057781602446,5.02715723219228
Sym_101257_c0_g1,4.64418091807858,4.91016802556584,4.83674749549832,4.79766363554341,4.82983705794358,4.65486597414869,4.62150796571336,4.54927749013488,3.76739733545663,3.64010781226862,3.69095780625389,3.66289562890382,4.5414594601956,4.85364599285879,4.64805453332891,5.03838564661988,4.58527761255658,4.43397031069846,4.84682623175314,4.60489606375156
Sym_101261_c1_g1,9.2653034644318,9.22226715437938,9.29502469859705,9.43904895153178,9.41331160890164,9.27775077927684,9.22591038367353,9.27341150673065,8.54442710640201,8.78939844939128,8.78023233450137,8.92333807685887,9.58585092444664,8.99067538909322,9.07093609953603,8.99650957838579,9.13341453306602,9.01594151695245,9.11272797203804,9.00218706298974
Sym_101329_c0_g1,1.91294847096673,1.76636406480524,1.70444596898515,1.46630898422959,1.72276081965989,1.87954549421049,1.79960146518273,1.51973398864639,1.77447056381721,1.46532574931502,1.540400427725,1.61227321648158,1.78572708679859,1.63809855589062,1.41121771673971,1.64139453515838,1.55807364414376,1.51675552010302,1.45959273666053,1.80921932151085
Sym_101338_c0_g1,3.34838797864468,3.15050283997676,3.36530979644498,3.10051193695208,3.47843256628139,2.92387267809221,2.89498774974506,3.31539284639579,2.62041604986095,2.77786486622313,2.47882579400284,2.38053974270653,3.02720058454364,3.1507600805823,2.96499914413938,3.26022887679979,2.80196595005597,3.06637498423172,3.14611122256541,3.22465642460079
Sym_10133_c0_g1,4.56372660682942,4.60753269300525,4.82233341215209,4.88751117299052,4.91474654265766,4.43868062809721,4.90694348771315,5.28262555099427,4.32899252125974,4.98280301551528,4.58857008136671,4.55385928772799,4.78897104775753,4.70762538209684,5.04261828155928,4.74369619587563,4.5813716533666,4.43288442896831,4.78033785214861,4.86078067980922
Sym_101439_c1_g1,7.10592092726269,6.65649585830512,6.94327171271274,6.647829364612,6.90509587942441,7.10388161526079,6.75019511916434,7.02820340578508,6.3428250751772,6.51014355855607,6.36352076795322,6.98517793330569,6.76346330070011,6.64524367099726,6.65771731775031,6.90739942988107,6.71590831221228,6.56303777554237,6.78826105711549,6.53819214692808
Sym_101486_c0_g2,5.04916716549722,5.01485244664623,5.23101407651375,5.42146215659366,5.44827103290092,5.13416984989205,5.37793718412395,4.72475373330251,5.02586594536985,4.81020308922044,4.56855935845714,5.07987471582977,4.66664263472177,5.17534257867385,5.11285432994807,4.81326356988493,4.58867899909597,5.30846187830223,4.77052792621418,5.07511437275078
Sym_101501_c0_g2,9.38565021029295,9.32892364885939,9.40136355446574,10.1518651130531,9.63828009580154,9.56808437601725,9.65264904907959,9.8997256138504,9.32551774454694,9.14133133644811,8.99297238712311,9.05930969348401,9.85796490264495,9.03554033387105,9.48814507460866,9.1412884740943,9.26987333424451,9.9030086090709,9.38710424811406,9.82435445240764
Sym_101502_c1_g1,3.64527854584489,3.67840837256928,3.94412578149657,3.8654585992129,3.78919889730479,3.6168369060629,3.96394335481396,4.04536671984483,3.62684235813505,3.35051171983136,3.42495771813624,2.98414721871225,3.46333773951326,3.69487690599261,3.74184733761078,4.12608383594443,3.99425048140585,3.71448544672812,3.59709308663595,3.75293114675863
Sym_101537_c0_g1,6.33613242614471,6.45044620533442,6.41855519028636,6.3126757455334,6.63060119982542,6.49386781720049,6.60682852129371,6.88940634685263,6.05811263170593,6.41333101694152,6.52074495025131,6.33413150667212,6.3753755842648,6.22870460834027,6.37209590055811,6.45546724253719,6.46577299312734,6.38857427697187,6.53714563289981,6.45463921390308
Sym_101543_c0_g2,11.8295502258408,11.7896797053029,11.762462811887,11.8977254068556,11.9623974248532,11.9720092105605,11.9189090535238,11.8738141006901,11.238631982132,11.4000083576287,11.2097531240107,11.4332108349397,11.8003686866556,11.5093059195033,11.670322546284,11.5280368865753,11.5799306524802,11.6396531226091,11.5993086885013,11.533686463932
Sym_101543_c0_g3,11.2600366545224,11.2668489023703,11.279608918098,11.6869034718534,11.4419557629403,11.3835555066534,11.4089474831939,11.4992007245725,10.8108607201402,10.9747034896821,10.7231244120163,10.9121996616562,11.4963960355092,11.0160868957954,11.2562485379992,11.0326091109398,11.0840619717914,11.3483362274176,11.0796629324191,11.2255339886217
Sym_101549_c0_g1,2.69506098332728,3.15728867426526,3.23195853189657,2.95528037726486,3.26536398953967,3.11601250939863,3.2847397941087,3.53563989889063,2.84117809373844,2.95300316526727,2.96561694933518,2.6190483313359,3.09856683241237,3.0472045820837,3.28144091017354,2.73507779925671,2.93932967124652,2.98701870247926,3.09891432057623,2.9178354745362
Sym_101551_c0_g1,3.71760618262914,3.98973371192237,3.86483040775893,4.28720296589768,4.18591742870872,3.91132199084386,4.29066900978445,4.28998810683653,3.53161460190201,4.19228813328259,3.59681374199632,3.75324963433103,4.48506885608891,3.41016208689462,3.76358511096303,3.86364886086178,4.27879167415225,3.98854206004293,3.76233841831873,4.00610392362077
Sym_101592_c0_g4,4.70258097324559,4.85506627877207,4.72474619201085,4.86809065437426,4.70888059233165,4.79139788605801,4.66029493208258,4.86390149931229,4.19400790473233,4.5215773093387,4.38453123759347,4.44477782298107,4.57770965952037,4.12745595385154,4.58486266600198,4.4265805643859,4.73000984336517,4.62854626868362,4.47574766879688,4.76664017730399
Sym_101600_c1_g1,3.97794008689717,4.29744953071226,4.20670323232908,4.11404778360808,4.28043190474357,4.12707035143352,4.30550325198955,3.81443003866213,3.63666513348577,4.20734375411834,3.70850572683172,3.633086955836,3.82511198416487,3.82776522018499,3.7798964588732,4.07728997456744,3.96914592081803,4.00591820847073,4.13524261182989,3.90531814850415
Sym_101606_c0_g1,4.77105903613395,4.73495307021844,4.38964462897754,4.37308572594089,4.47544328358902,4.5274464364726,4.3251733927599,4.57447234238698,4.37257136082139,4.27422000523999,4.39286783856521,4.44966119755403,4.12778397171705,4.65863362152793,4.42037277764679,4.61317868452159,4.53568185975882,4.23938263185191,4.48201251623382,4.34899400425375
Sym_101607_c0_g1,5.86747615768819,5.34238191058503,6.0773747245267,5.81671849296788,5.99920333993738,5.50896911921599,6.2030873980614,5.9628843572089,5.49092684970025,5.4933146004987,5.20470508593406,5.05747125196857,6.0509954357503,5.3834639549728,5.40560194973086,5.62150739257918,5.59862826111725,5.70020156027841,5.21344950626908,5.71050881035029
Sym_101645_c0_g2,4.15709786656819,4.45648821925997,4.17723144906985,4.69303507844046,4.42960684314551,4.48479941530307,4.51142482776459,4.75586236513926,3.86335982684793,4.13047286436218,3.95167036246478,4.14786622962123,4.36760529828496,4.02340332246572,4.1347398474945,3.94775438166815,4.22923549423827,4.07593724245891,4.17087717527827,4.30606435940785
Sym_101757_c0_g1,10.1316341394313,10.0334564574649,10.0369421175775,10.1914517453231,10.0631534359909,10.0947363808175,9.94757405602192,10.0001672305459,9.39031297266054,9.78218592167121,9.75187358227161,9.95661152266458,10.4166017373725,9.96038247425332,10.0964622416128,9.99929888771396,10.0373524948602,10.0658250988791,10.0661596196095,9.93515835496936
Sym_101779_c0_g1,5.53913779977502,5.64375917355599,5.53189517581574,5.43727886010137,5.64067475760415,5.09888946074158,5.17100732443323,5.68019263132961,5.52521392211494,5.26696730619948,5.53563010117833,5.38022732715326,5.56743000869877,5.57467083676718,5.27832913124278,5.37609192767754,5.52851286547925,5.6108736365301,5.15614642797951,5.47145061053339
Sym_101806_c0_g1,9.4506021764165,9.42019355182062,9.3909826947923,9.88354695553233,9.30741042052445,9.33258244148827,9.27785772398809,9.29770642036268,8.63825917424172,8.93408975899021,8.83297230945558,9.06884775152548,9.92928798867317,9.27378908365759,9.35633967911466,9.26205844259982,9.34430170564905,9.56776558336974,9.38280100580809,9.30109030535917
Sym_101806_c0_g2,4.91169373307283,4.853863323656,4.49204716806771,4.88365829600488,4.88173713345918,4.65362087969756,5.1920421999349,4.59846054728034,4.71801013667127,4.34651057261979,4.26083538607406,4.33298324644457,4.9275019288513,4.52942335206146,4.56482716219105,4.96188177359763,4.82715849790095,5.23326715287212,4.58366172654088,4.85677502965168
Sym_101851_c0_g1,11.5829526740851,11.6995511420358,11.6059717467122,11.9702983165037,11.7094750828007,11.9951234976248,11.6805320345582,12.0166063925051,11.1792166324856,11.3587703395197,11.3902819656552,11.3864311188511,11.5053756124647,11.3678768096924,11.432153733535,11.4279538205519,11.4302591279533,11.4540827309067,11.4422498827132,11.3535217322545
Sym_101876_c0_g1,4.68072618038659,4.5143624786079,4.52084730418204,4.40970743417235,4.46286773183846,4.67213366366587,4.58821363829706,4.46838115841021,4.48303789043301,3.88539061906818,3.6119105113143,3.73378529248233,3.92932344807409,4.05624565392735,4.64301520265768,3.98109970114527,4.36370440500066,4.5073299690298,4.37290046866407,4.73314564496501
Sym_101900_c0_g2,6.92887486665291,7.02516342868484,7.06643791510758,7.11235666381427,7.20882436337888,7.12072215386489,7.15195578590983,7.13784277762814,6.60905776205253,6.39165027560832,6.63526268044333,6.56010744448938,6.99576875300902,6.96157726832501,6.70823371068437,6.88191472452946,6.86315769778429,7.02959838686336,6.80434477073118,7.00734436509126
Sym_101904_c1_g10,2.65799882298787,2.5219090187038,2.47138347338143,2.43349142865441,2.83267879897261,2.75277965876982,2.96129575565993,2.62828176103918,2.2231550286536,2.92627891414053,2.60923359647378,2.82643281781744,2.65388680443037,2.6939125933486,2.42345649556655,2.56704245289186,2.76672316385806,2.62248351943608,2.86799441054245,2.46864458258671
Sym_101904_c1_g2,7.88592569121929,7.79448106822375,7.82559532641276,7.88775727612669,7.9799645718786,7.9515530216744,7.70274297432685,7.94854560616425,7.35552553194697,7.29621457256888,7.5465523925304,7.33922258349047,7.52528272846562,7.77876202329325,7.8770954835474,7.9439072593086,7.905431895915,8.00898072955462,7.91784040957075,7.87612192544541
Sym_101941_c0_g1,5.64245701287769,5.68449065874426,5.57776935716429,5.29860348656367,5.88404476996272,5.69051349586254,5.49449339231249,5.37703731859849,5.02251249698353,4.85862834181222,4.91117949384005,4.87538748992882,5.38285913149856,5.57351307394721,5.53575626698356,5.64629334519292,5.22359272869613,5.88925003265882,5.6134643887808,5.74371459985329
Sym_101946_c0_g1,2.46332578125665,2.8467411874125,2.8691671631344,2.78395570275108,3.16837300409652,3.3418618707065,2.81345507085508,3.15284928801768,2.94472256159065,2.42069585592889,2.47661548763648,2.30344734550737,2.73511956323178,2.70739639564268,2.81098329553325,2.71275764410098,2.84587168332145,2.89739977160048,2.41450737166066,2.74169109733112
Sym_101956_c0_g2,5.86832809929704,6.04758011615076,5.7219601365499,5.95731498410276,5.77493765777063,5.82180273419684,5.64286300079016,5.87939049308232,5.2116191512463,5.16192646118071,4.85377729891545,5.19603594624105,5.71822498768877,5.48121692791683,5.52013770861902,5.2166405717008,5.63514124355074,5.63039156813971,5.84032640994038,5.67288218396813
Sym_101976_c0_g1,10.7956554343665,10.8457479805576,10.7667546683933,11.3531428719846,11.0039687244659,11.0141491496994,10.9040712388357,11.0740391863606,10.2764075367213,10.3245171744559,10.2567828874789,10.4747958363848,11.1547073579735,10.6599970857231,10.9747785229146,10.6383207821385,10.745163302428,11.0694228635639,10.7729177811168,10.873190239941
Sym_102029_c0_g1,6.20057043700675,6.16533057083698,6.26668024682446,6.13019017514601,6.30035979772715,6.16313241610182,6.41624431882518,6.39081364180028,5.79308040757688,5.83754337666494,6.20901427715144,6.07006595792237,5.73185724149341,6.34151516246657,6.08304946493797,6.28135019799044,6.29161121204166,5.9628840403387,6.23166218417823,5.84316784586196
Sym_102048_c0_g1,7.78304603401008,7.66269436483973,7.78431864080375,8.16373067479948,7.9485103186688,7.84687561236852,7.76250723121342,7.82793818147184,6.85724951424319,6.9628949257431,6.43392455574483,7.03384162510253,8.25906814712867,7.68273940057106,7.99770533013317,7.62519889876431,7.86813709892235,8.04015479698767,7.93621590056794,7.69159099684507
Sym_102065_c0_g2,6.36423320771032,6.18441413879406,6.1710332016413,6.61140504781832,6.40816261073248,6.15091784050187,6.45440444560841,6.50287414179216,5.83391027027811,5.66464239629375,5.626365192214,5.89664388236171,6.56682517566454,6.07753808129395,6.17546449967316,5.98655565682436,6.20312172110904,6.38531688606761,5.84461497709247,6.28552107983111
Sym_102107_c0_g1,7.00325853646592,6.86935156481986,6.8632285533328,7.03999760515476,6.94388921839085,6.61493267134626,7.30297204947706,6.91761052611511,6.48575351875791,6.88706476563406,6.48735187674073,6.64954570994767,7.29970059067245,6.56372089969676,6.78567210428752,6.64415309833982,6.73727534346032,6.64405209899685,6.46373436194444,6.82144129385924
Sym_102107_c0_g2,7.39496249590198,7.07030403263191,7.44025475807818,7.768529585802,7.73071946874478,7.22956568621036,7.51550336279526,7.68296225390948,6.86628312631642,6.83466572429204,6.63860588747888,6.75677607479246,8.032567050143,7.02869597393175,7.57174023678998,7.31725552036901,7.5228145107577,7.77018736963186,7.34095658862669,7.37627300400758
Sym_102192_c0_g1,4.16464426517126,4.21727693159741,3.93137211100189,4.26929897064248,4.21208773359525,4.20173300613833,4.01361317492117,3.96539208915984,3.80986833572675,3.79158450133253,3.46978280770385,3.78004534521752,4.26941410267748,4.25380483044689,4.0758799151023,4.05108755016826,3.9806570264935,4.08152785932306,3.78958711306225,4.03581078219744
Sym_102202_c4_g2,7.11391965161439,7.13247824258975,7.09395764300637,7.3468728106303,7.20841002582463,7.06448300389348,7.226039091233,7.21151650439689,6.40746676764627,6.55856519621639,6.37428439979304,6.22434707421196,7.71318816021617,7.16960463024306,7.21291877059698,7.04635017250198,7.30172426988094,7.16309499763754,7.1442239995575,6.92704891314178
Sym_102212_c0_g2,7.02933494614804,7.30883511038078,7.22798233990916,7.45648697291101,7.25863442996722,7.60669527486389,7.39813265805589,7.54576789997504,6.20369731813609,6.09749945820034,6.25446667042803,6.26103066256267,7.22578755475606,7.30127947819308,7.40883557670925,7.39382288252027,7.54010442591931,7.17579764653961,7.36491425724451,7.50822207584064
Sym_102230_c0_g1,8.49188359236809,8.42148964263881,8.56943442385555,8.78552829348029,8.6135624772751,8.59726114632842,8.64507434320255,8.48133898688458,8.14100818204061,8.20837306503282,8.00374213520651,8.22042338570835,9.05321672685722,8.35805887960226,8.40247443769243,8.33657907402876,8.44242898064984,8.47429092411921,8.37119968111723,8.4000942477619
Sym_102262_c0_g2,4.91651594533691,4.83574701869808,4.93937893198802,4.81883258412086,5.00083745627256,5.34931404529718,4.7588377700591,4.92316340879376,4.77353102639833,4.49371752579791,4.30238217130639,4.46645921245168,4.59809397873211,4.70906271134489,4.63926161798982,4.79765957372643,4.31527039008807,4.37804655065551,5.05899942868693,4.82434627779528
Sym_102271_c1_g2,5.11797514184875,5.29464255397288,5.27765575410299,5.23329605401515,5.25012655553456,5.3751413689127,5.4294065913899,5.16947707379585,5.12885754782057,4.9764607236564,5.08164414522803,5.00090001687392,5.10529098834396,5.24284160522668,5.18794541014666,5.27214333153407,5.15917280201905,5.3952893729517,4.95083269790753,4.79235375918901
Sym_102314_c0_g1,6.9236578936123,6.58774210868223,6.38840376138207,6.37629959840764,6.35418387085301,6.48080135946563,6.49862427000214,6.44462442946184,5.84982667787999,5.93568487172791,6.1422101321033,6.26339081960212,6.19878163022002,6.55112301308643,6.36014018704068,6.54437216346517,6.71896750246979,6.4814850296991,6.45392893851049,6.26155854305371
Sym_102318_c0_g1,5.8196471336175,5.46676329441411,5.62830695086821,5.54952049783487,5.72208801426092,5.35856682196452,5.56025195253467,5.55406042227403,5.14042706231269,4.72213566810671,4.82005826851218,4.67150643774422,5.07952398222871,5.83798944932195,5.56410448203561,5.54103627895995,5.46534433297756,5.7066932961462,5.49036749084873,5.5389549014913
Sym_102320_c4_g2,7.88036588341987,7.65972738976927,7.68967600249704,7.81651691200754,7.89285779607653,7.87356830107283,7.7275608584275,7.75854080829585,7.35836369274584,7.32595029349244,7.23218959244073,7.31618163948454,7.49735713267391,7.69219110447087,7.79747763342397,7.59997321539273,7.69729453974997,7.7795390505064,7.62940340504639,7.66771695146974
Sym_102320_c5_g3,6.67062655005064,6.30797134281606,6.54698969662421,6.84104309352604,6.63720552956794,6.82686387135442,6.92837317676523,6.73804643835223,6.00047187687867,5.64517471678289,5.79347480283558,5.85665794539473,6.80868960162662,6.32193756346902,6.42661029095498,6.1535735496894,6.5967974099612,6.61910384036003,6.17122687463821,6.53916151432237
Sym_102324_c0_g5,8.87915284801286,8.78480331778559,8.77139289373214,9.0328562894317,8.81272222878208,8.71426175535756,8.95997686472695,8.87465190004104,8.25694025447456,8.39178409223795,8.43551922447574,8.38775727654842,9.21661365806903,8.65398759677148,8.74682288968897,8.64079993886744,8.83332359408572,8.74650038437826,8.82597780287915,8.94140663706336
Sym_102328_c0_g1,5.312827031581,4.96198786158612,5.24579475355087,5.2751584440549,5.07947869888992,5.25246940404485,5.56540080585588,5.15296952123066,4.51598684848778,4.88907141267194,4.5128181453889,4.98694501928024,5.23704071381563,5.46431557455462,5.09850928641599,5.21916795477021,5.32567203798016,4.98269876396993,5.2223780272319,5.27454748482591
Sym_102382_c3_g3,12.045068508739,11.9758793767248,11.9322190165947,12.1574003915408,12.0326769734202,12.0970883514051,11.9786489425631,11.9910433339176,11.4130051685298,11.6725198618515,11.5882376930537,11.7063927319168,12.2411090154031,11.847226570481,11.9619065232527,11.9236346971388,11.8902173034509,11.9359071944644,11.912652274905,11.7947138391793
Sym_102428_c0_g1,5.61823806911941,5.575140105735,5.55310945815134,5.57997926189351,5.44926823647902,5.71770729709253,5.70857814713738,5.47545835995862,4.62331951323844,4.65718198487655,4.77438814245184,4.42784179298925,5.55924876106603,5.5159204330288,5.4490057665691,5.80774297789271,5.63158923017565,5.33231447396613,5.35051621026874,5.38421858379641
Sym_102429_c1_g5,3.367032441295,3.08258639823358,2.88675351055594,2.94857904200623,2.99592561875664,2.8398102988101,2.98013630036876,3.23676621810288,2.53229792572412,2.51285850262235,2.40525091169756,2.8662320059842,2.88717125037354,3.28144596864401,3.02387831743998,2.85589963707686,2.7971816839678,3.22873237366446,2.49844830603923,2.82978456149472
