,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_16888_c0_g1,3.89427914742336,3.96039412250632,3.33365012544258,3.94883557818224,3.97102295872248,3.92127265588652,3.81461536818647,3.94324209117201,4.00126729500369,3.70725832816379,3.74701098621425,4.03551851896919,4.35965330284156,4.13497706861872,4.18126622842462,4.3090938703987,4.00233113305943,3.86643479170207,3.90046338996346,4.49823243567009
Sym_16899_c0_g1,6.26438418266409,6.07526394813822,5.97487389328065,5.88284020864043,5.97368840646968,5.95093018601733,5.76878242748899,5.9078755076605,5.8607610489736,5.58334234354279,5.83518875087901,5.87549738103853,6.09250587658282,6.41931412861172,6.20729060283703,6.18104054783254,6.25567517894099,5.79018002666414,6.18473767871012,5.77514338358249
Sym_16908_c0_g1,3.34219687998106,3.27475113824,3.29963587207413,3.3179563053991,3.43015516104123,3.58214092406527,3.35248814271938,3.62282841223368,3.67412582911595,3.67584974893892,3.89160567238684,3.69029669924444,4.37465199097778,4.88270033192206,4.44880810149201,4.46764326013487,4.60876640149158,4.03210247116755,5.0094458682552,4.4354892436845
Sym_16914_c0_g1,4.91636745469151,4.70388336199762,4.86723131672682,4.95802532945952,4.86345639643882,4.9674078913298,4.8279937505683,4.72452744261286,4.69163895790988,4.88380218041069,4.98835299505996,5.05901395846447,5.31255378561456,5.11278402420706,5.4431915642557,5.372763034613,5.34683711327354,5.02035797699613,5.20763302533828,5.10832404567757
Sym_16919_c0_g1,3.28663348299019,3.17153377530338,3.58321370564204,2.99182518891021,3.26320890982444,3.48751119192395,3.40832210421346,3.02174915088661,3.15588223150595,3.22678199249581,3.08284481886061,3.27924515202494,3.65868639476484,3.04476581341742,3.40424551944655,3.99586764377464,3.71259195327456,3.36181784203236,3.6513408361009,3.35532013878206
Sym_1691_c0_g1,4.89850777083449,4.86243946158708,4.52066477966336,4.94563215841649,5.0259687604443,4.95979433993175,4.77882507592076,4.85726497063051,4.83813364482736,4.76158030703276,4.39365295797921,4.520370821512,5.03714816433802,5.25197246074193,5.07034162014702,5.08216221143602,5.04795000246034,5.19443522896284,4.88296124604636,4.95750230194718
Sym_16925_c0_g1,6.47662701888147,6.5381655380794,6.57865955093267,6.26167997444942,6.32677221712647,6.20149176793535,6.45056439013557,6.48839640621399,6.26375304772997,6.08174147594335,6.59084962433537,6.38377562405554,6.46778309544559,6.59924963735243,6.64275369876428,6.82622273907875,6.73322225997147,6.42025637170636,6.77884324650286,6.58398370775023
Sym_16929_c0_g1,4.13740107821923,4.26690060805581,3.99959983642468,4.18417860675281,4.40603835249599,3.82060129662433,4.23036858089208,4.25885201394867,4.49572419529606,4.63184255344153,4.80457762260496,4.33459173266655,4.94055761232879,4.7184239115796,5.09288666613784,4.47378151694958,4.60118749818048,4.52212154245797,4.68587295421207,4.86474309780107
Sym_16948_c0_g1,3.59284654977874,3.62745550372388,3.61045778610028,3.85651299587325,3.72907888776504,3.52710387100084,3.52543701784201,3.71414052026678,3.61710566666162,3.41491278995597,3.36427032872171,3.53867375361351,4.1189050773458,3.64154698553791,3.4606616173476,3.7814449142728,3.83053328590629,3.70502769929917,4.00040116341023,4.03032478070523
Sym_16954_c0_g1,3.34168214883758,3.17023531500943,3.13583241067345,3.36496766542118,3.25719464759245,3.63128762207489,3.40152823289316,3.27163749790507,3.1313846535753,3.43163068521956,3.01360336087134,2.9905445301544,4.55638670932039,3.94386651522183,3.28272087340528,3.72121089301663,3.45227378527252,3.78534835163814,3.9022327595511,3.55937804330562
Sym_17001_c0_g1,1.96353094002878,1.88002621740397,2.04834508627559,1.86691676497517,2.25222360263196,1.7145262924215,2.18156679727834,2.25236463822565,1.84223089973678,1.64552053800878,1.81202033401455,2.03365111453343,2.14272315069231,2.13895084403103,2.14612587387392,1.82848535336607,2.0742868727275,2.14763835144928,2.13575367055058,2.19307515564395
Sym_17002_c0_g1,1.69621762706346,1.69128796390904,1.62478189849006,1.681582579419,1.53148649563875,1.65546895512142,1.4809557328829,1.52090089324507,1.65944331102585,1.57628883544065,1.62601193573754,1.83919415665982,1.6993226666312,1.55328308054873,1.70199980253475,1.37032453787566,1.6453216385356,1.74769670243725,1.79461481672803,1.90614313166672
Sym_17014_c0_g1,6.25597561675694,6.00851154479799,6.03621595401883,5.56302350686994,5.74493820082927,5.87292195468916,5.48426676494107,5.6338032849063,5.15638688050729,5.91964854228812,5.76516795753004,5.81019573875326,6.42164946240713,6.2043500997404,6.15648422885035,6.35682050707689,6.43267039002946,6.26315411925421,6.47455370791012,6.38176822422459
Sym_17033_c0_g1,4.66422916258156,4.56961797397384,4.68627092014895,4.12951238014674,4.75143877948565,4.79384162293656,4.78565654450345,4.78191284360738,3.96200035852284,3.81574377318992,4.2155846425082,3.75126562902943,5.52448969894125,5.35568235266455,5.10805082455245,5.12808025522459,5.32423510295178,4.85679705452178,5.26224839616421,4.81228822725347
Sym_17037_c0_g1,4.74478084555044,5.00171006494371,4.79184518578294,4.69769896105652,4.61844202763201,4.48824592679444,4.7099981133477,4.32000827765804,5.10905604488014,4.61375940224321,4.66617566978394,4.60375667758658,4.8973655071342,4.94968218819454,4.56219836575455,4.59646444931049,5.01295113638117,4.68149373095437,4.58118097726911,4.81552280406643
Sym_17052_c0_g1,4.6223290096362,4.87449910260828,4.53257260756376,4.43389464437216,4.77023546828189,4.643634860104,4.38787953820843,4.48552382624806,4.19059210156613,4.18385828241169,4.72561251647172,4.38050734682804,4.93197413405557,4.68278084407296,4.54775109818457,4.66453521717309,4.87776086146052,4.6727146928449,4.87596602532277,4.41194777276826
Sym_17070_c0_g1,5.99252296492034,5.53421907320292,5.8730580315709,5.44083828165583,5.73478782787187,5.39393469358389,5.38499610795833,5.62400240791748,5.03588968658657,5.06665303942637,5.09235490810017,5.41911117728297,6.18543598188302,5.95502159811584,6.0509244769646,6.20340828813785,6.05994382564777,5.8516267505316,6.07747665162997,6.10213217673532
Sym_17081_c0_g1,5.74722999888165,5.69178480180294,5.91367799616563,5.89171560055502,5.57324335823891,5.53785338490983,5.67654561504551,5.40713137872191,5.18225873566519,5.43716161902772,5.30348892024734,5.46475351921373,6.02007761575602,5.74528703263988,5.58894877158886,5.83946906779055,5.59522260353527,5.45968471154079,5.66354183921769,5.73024942190823
Sym_17134_c0_g1,5.98706883044705,5.78840114115794,5.42531850911599,5.78244251257923,5.77838623040462,5.60660342899612,5.33301830717338,5.71736025309924,5.855914225255,5.79889576157182,5.59879584202349,5.76441186914483,6.02072908973022,5.98573012173745,5.88066200081914,5.7843149274103,5.7502590809139,5.32736876279566,5.88995053201212,5.4803718223394
Sym_17142_c0_g1,7.06015616546611,6.57059210667684,6.81460235047767,6.63518239666466,6.59327703524723,6.8344883882643,6.59006200125827,6.91553659689032,6.64057116636619,6.41841967587004,6.63988693458928,6.58188460920237,7.18611588539763,7.28648382181543,7.29736863008407,7.29231494107599,7.19485140644507,7.15128240555586,7.22046363501349,6.97128402988646
Sym_171882_c0_g1,2.8439413759147,3.17281651281276,3.38693792327137,3.05135847637251,3.02611999118999,2.75188151318602,3.00466342033284,2.82551279773866,3.31140727812005,3.12337551946595,2.98191927585687,2.70643444567503,2.98501741765632,3.27585818573975,3.05622413122657,2.68063149648721,3.28902158969079,3.4060581418444,3.1688008800693,3.24989800104437
Sym_171906_c0_g1,2.62985138166979,2.49741158723362,2.51667624297371,2.59990124677808,2.26349967474736,2.5503833816419,2.44929749732961,2.62045073907738,2.34404405794951,2.23079582789351,2.06341998545404,2.13320633230175,2.40520489729051,2.6036562471109,2.95486454634619,2.54337406595672,2.47966360231677,2.51825817044908,2.83536431877331,2.8051799090577
Sym_171965_c0_g1,6.22308793692851,6.37907973254762,5.87228436125038,5.98673784662966,6.16705224834862,6.16560265958476,6.04847475799335,5.97984284335984,6.01573655817804,6.1105488206072,6.36901809288002,6.13836476975841,6.25071738443106,6.2090244385451,6.25934142840258,6.10523347885143,6.12724263099838,6.24754531156683,6.06325560020845,6.15529342371413
Sym_171969_c0_g1,4.87491722899688,4.48723189395243,4.74859970759017,4.87580301950361,4.4955032320914,4.95928341205123,4.85610169669975,4.76632274173565,4.88442008390981,4.87184756461807,4.80353676826214,4.93284909089264,5.35513333352738,4.98389529781543,4.9093569142149,5.01596952377988,4.9794202155268,5.04877394614948,5.02185606828539,4.99273941229078
Sym_171990_c0_g1,5.14261573469292,4.72812520672488,4.70936068213046,4.96064786856572,4.80061194608288,4.58608919523595,4.94568236785885,5.03926635123997,4.99096477273086,5.02247275119302,4.79210589965299,4.73056739625428,5.10111074672874,4.92745952178917,5.0585722338702,4.86267101977279,5.24607574825437,5.17474160142188,4.7951030076331,5.07707508200134
Sym_17199_c0_g1,7.77884672678455,7.72941858847141,7.91013279032327,7.90395011675887,7.81088752403229,8.0029945026939,7.74149385264742,7.80975928676158,7.63432908933572,7.68927787897599,7.64398448271807,7.88847399198663,8.38057519524094,8.06353589973993,8.35410311158629,8.16070211504995,8.12616698926576,8.18649434399642,8.25746868063578,8.22434800623307
Sym_172140_c0_g1,4.21213349809832,4.2321394819448,4.32621629050239,4.14381747224935,3.85661802756415,3.96352082460708,4.13930883283223,4.0485815675722,3.82998488387666,3.61513018215036,3.37356152889628,3.79554726244517,3.85410721145382,4.0200375963978,4.04846648149177,4.54303082731912,4.25262079270126,4.03847236721818,4.57993185235616,4.21406601844022
Sym_172174_c0_g1,3.52825369397573,3.56343805150769,3.23828507406328,3.26645792123484,3.36892351269918,3.67916112824606,3.65000431642403,3.23643441954895,3.61444703426835,3.4779554967002,3.59386139669476,3.09857620755111,4.0931916254778,3.75190477441867,3.38973057268981,4.15285515616402,3.33510852604129,3.55454613104528,3.66143660720325,3.73251866486195
Sym_172175_c0_g1,2.63072768267797,3.01923884448115,2.82839525127728,2.9703772219827,2.80256793813626,2.79615358644094,2.68178540244061,3.02699105015484,2.26599981416012,2.27229610505116,2.01303466463864,2.09161859571884,2.69221788866569,3.01954676040054,2.83687790962604,2.67141570210652,2.60838282678863,3.01953384849895,2.90645832450881,2.94438367990103
Sym_172193_c0_g1,3.61871472192994,3.82876084461169,3.68348498432944,4.03987776152289,3.90644752809843,3.59808904866998,3.59667759623926,3.71437603472753,3.91408093827629,3.92911979782276,3.6862383061845,3.61064697483812,3.94664672512735,4.28682615089831,4.45314728997009,4.29537522001133,4.3037229925117,4.37385846517109,4.07920970071321,3.99838042345147
Sym_17219_c0_g1,2.425575927932,2.13387567714792,2.56351709047752,2.14490784300308,2.26855871087616,2.24607434518814,2.62351257997992,2.11279011550728,2.36073716876295,2.33649032036229,2.50374622971779,2.28407902963372,2.54935455315548,2.58615830040143,2.40538871990849,2.17016595893389,2.71479662524849,2.32666792889167,2.58229667100753,2.27635541019642
Sym_172211_c0_g1,4.7076278410072,4.45138906564349,4.18579810504325,4.41234040980273,4.35436180545396,5.0217263739965,4.50726648903066,4.79780221712358,4.58291083756172,4.10595584819549,4.48803201772855,4.59454186934876,4.71670574601617,4.58118666971976,4.17242777911667,4.64660039276826,4.68281796736765,4.78549506065105,4.48552405375728,4.62038610603754
Sym_172238_c0_g1,4.67167090218911,4.76681006349379,4.80157913162451,5.43148549068403,4.99555080407967,4.63807150474092,5.09186472787277,4.73756653584577,5.4462832252932,5.09601236318617,4.92909124727857,4.71655481484445,5.32275325439987,5.07971347120568,5.43364491856312,5.34703579237544,4.85884100655303,5.41374855207104,5.23693911637418,4.9804796304145
Sym_172273_c0_g1,3.29022489729419,2.89531739486107,2.64093744454717,2.87507414456926,2.86912672332415,2.71986480687969,3.07254870764518,2.6940264820155,3.21513966842297,2.95742278812387,3.49265465561618,3.23338294599374,3.65539834403622,3.17929653952169,2.91120563803627,3.29201634200337,3.2985136161177,3.40184936609387,3.95670953371749,3.80723778062975
Sym_172281_c0_g1,1.74417746821409,1.88486041574802,1.58987122527783,1.52082751154882,1.86095611437507,1.46386198399191,1.85061428304068,1.45192371731263,1.82772747905744,1.62850009604026,1.82992506938334,1.57911323455278,1.91629725017656,1.84498213603384,1.35872622191088,1.92211660385903,1.69424901985658,1.57215702154838,1.9845049606825,1.75931439313953
Sym_172398_c0_g1,3.92467885660212,4.05640181190895,4.0876548356481,3.77911882002148,3.82008074388295,3.78967778547433,3.82081292402933,3.74648193926448,3.72489790714597,3.65140896056339,3.65302965636318,3.79827103827374,3.7669158054274,4.01553487104978,4.24680199493008,4.02355503968188,3.78739582793696,3.80784231855574,3.85266730553372,4.01645986740326
Sym_172415_c0_g1,4.16959383285511,4.04976209313728,4.22430347101943,4.24872948098274,3.96277384552504,4.08429360876958,4.14102673316737,4.39262363151407,4.28730808843314,4.3842270478306,4.19283357076026,4.08901902173921,4.64594466224998,4.45262534627883,4.38704901497239,4.49101725172376,4.37670280431536,4.38146279648074,4.25403215296327,4.41630944701137
Sym_172426_c0_g1,5.887317068891,5.61373728708525,5.63669081774927,5.26982961532204,5.37489976355668,5.46727075271445,5.26280121691823,5.25929254763774,5.21561686789302,5.13746105559855,5.51112826530818,5.58580324109011,6.46265175674535,6.11991877188153,6.14543765739642,6.07440418543182,6.2953907424553,5.90176557679419,6.1658325219568,5.80302079547121
Sym_172436_c0_g1,5.78649200233311,5.58408192178316,5.71282621715609,5.77322376013738,5.69659604216188,5.74099629691635,5.8765248642903,5.58594744045348,5.57186210045923,5.51060102288203,5.54491714077191,5.64773103236013,5.67986373721358,5.90807908371566,5.92278815258743,5.98198052894797,5.95424684925105,5.96604993257588,5.87427134039392,6.02752804316082
Sym_172487_c0_g1,7.18371091541861,7.12440051384274,7.18247683847578,6.85796859446377,6.99189128555022,7.0676964240313,7.26146415671783,7.11624482628008,7.03295188584971,7.28990928147964,7.13527558617967,7.26592262603575,7.16118072511228,7.20638986325691,7.30347766096757,7.20004195251342,7.16948998359856,7.19091878879756,6.98123599644932,7.18540951985063
Sym_172521_c0_g1,5.05291501879641,4.97137865119523,5.09800333047559,4.71057651791191,5.10709059895161,5.02366849896991,5.17621618045293,4.77770895530837,5.20787930059489,5.1484718040477,5.37849302818726,5.37503514171006,5.70643605647759,6.06502699180853,5.68050574315827,5.99742716321861,5.75350758089239,5.61345674180215,5.83334505859013,5.80911422077418
Sym_172610_c0_g1,4.99307339589122,4.69769176275415,4.75837418049483,4.74640349304929,4.86325386644275,4.48821035089206,4.54397067636047,4.54634813608471,4.25047910585107,4.62206859022526,4.62582206900686,4.82515665325071,4.70273318331978,5.05687178142814,5.30695560440644,5.42118571834413,5.03205418382746,5.03028446332008,5.2664029407893,5.14183596348458
Sym_172626_c0_g1,2.26906866143458,2.55809023840862,2.50779351345277,2.37729865543239,2.31078932048948,2.59748158243399,2.49819360325973,2.57147945182669,2.70586867699569,2.81680515696674,2.64590819129043,2.55945000827252,2.96001041331295,2.852596378322,2.96480263887354,2.7986708914779,3.17944374713077,2.93599654167554,3.29534241004451,2.69560873968056
Sym_172630_c0_g1,4.60817288136826,4.48793440351736,4.49312510383827,4.44361626721585,4.60069011720843,4.65897230980988,4.03161868416072,4.16652340120902,4.40905308155519,4.25408734875415,4.27782374338414,4.43298104705311,4.50275045099798,4.66882843761611,4.43907762727346,4.41807339451048,4.29278380824687,4.27639883499682,4.04335737386004,4.68714314125641
Sym_172681_c0_g1,2.88562544828393,2.99424711726144,2.70398176301312,3.24426111271516,3.00473701770354,2.82956082241556,3.41184136158447,2.5944274700814,3.28840808733696,2.86717005669567,2.96182505321265,2.75286841037527,3.21512317340966,3.35220600464001,2.89874030721282,2.99082760027829,3.36579753770359,3.15374098042573,2.91995362617899,3.15440526084504
Sym_172699_c0_g1,4.32182522988444,4.37151054484621,4.13808909817137,4.65308932483015,4.08454576235436,4.29978264063737,4.26932991080677,3.85435750268137,4.42806638488429,4.36148775884704,4.2809085222374,4.07218296339596,4.1631894981976,4.50145141496871,4.57924032844315,4.56752888159112,4.42801765841277,4.45700012668192,4.27393899204068,4.52874185599818
Sym_172768_c0_g1,8.06006295589503,8.03264776335154,8.0807243468634,7.65748539311933,8.12465650179289,7.97624335552611,7.90255885103372,7.5836349945441,7.80949926508557,8.08539243392732,7.93903088000371,8.23061892675753,8.29673285198858,8.24748532710859,8.16067850779456,8.26415787623774,8.24986961622123,8.06846892957506,8.38819345785514,8.12378455964124
Sym_172770_c0_g1,2.58161990326218,3.04258252047694,2.94446268017478,3.22153439038927,3.18587211577814,3.48086476134699,3.02114761902386,2.83192945950279,2.86710988119149,2.81612515227658,3.12549624477457,2.86017287920859,3.38131449325431,3.63019863724468,3.54471351385991,3.86299331629959,3.56057134556756,3.35633913253091,3.70380558881995,3.4161265921125
Sym_172803_c0_g1,7.22286135126886,6.94798398932292,7.04553608322974,7.19121410247037,7.02174264568242,7.13349007861042,7.35802717825344,7.33028913168325,6.57702416308151,6.56561562503583,6.50155760330949,6.63005859382436,7.37231729592195,7.24811762246607,7.23857619280961,7.1569704761897,7.30727377025321,6.99336260035117,7.24557683093833,7.06458266473747
Sym_172814_c0_g1,3.21314380361456,3.35986884193067,3.48193498609856,3.40800955393324,3.29856940457977,3.5264776035707,3.44520221505224,3.4088319854735,3.37415539641743,3.53554853740677,3.11631332169505,3.36170145678175,3.78385949963428,3.51215700253669,3.32082585049603,3.37068336621613,3.3240546239692,3.32019292706119,3.30628070693637,3.94281335439498
Sym_172823_c0_g1,3.38623900145216,3.51675437013066,3.54406932619257,3.35817906096939,3.66233541622839,3.6942064947514,2.90458979439741,3.26480758232613,3.21913842825342,3.55398607058904,3.24880404640588,3.64611647324695,3.55919470186948,3.52878288479532,3.45614655770452,3.5358636466705,3.28668505775242,3.64197152370448,3.65722042165988,3.41240718081274
Sym_172856_c0_g1,3.41831779392535,3.6021155151842,3.80170594723664,3.64235548403866,3.58412292050237,3.29114458968438,3.68237724473029,3.66561287246521,3.3906761909884,3.70154089311704,3.32934485230329,3.73380521403424,4.2478898974066,4.09462652069692,3.54021490221164,4.10285833945015,3.89023752818376,3.79725587667347,4.05439273332356,3.94355340196272
Sym_172864_c0_g1,7.02120295297413,6.58677896693648,6.39340244455935,6.90352711524827,6.5829634529094,6.72586473971375,6.60004305609739,6.69938900691365,6.19792474435419,6.43128889211816,6.56367697331013,6.4874419648076,7.33318630217104,6.8769534495131,6.97614176426418,6.88774042400968,6.93954686947772,6.77240466843535,6.63986499385903,6.80106983259398
Sym_172875_c0_g1,2.08394450702435,2.16347255167528,2.17892018099705,2.05633147212622,2.10652506593485,2.14607839295723,2.18524895056016,2.12743010305175,2.4945748078428,2.63772936489687,2.61964068505793,2.53402458683054,3.15650609146008,2.76480695992655,2.60160291416978,2.99212228522746,2.65125485833897,3.07851760150992,3.59135555367205,2.99841947374514
Sym_172892_c0_g1,6.76382966786087,6.84659433278854,6.94016849573619,6.8130321392939,6.60023260624839,6.85082507626585,6.61801415756625,6.88817985071961,6.57464837501706,6.64152190033858,6.62264781647249,6.49537837498648,7.08643474635019,6.7211830722711,6.87900971961587,6.94449733953284,6.72612301863461,6.91188458477106,6.99778417038176,6.85411916114019
Sym_17290_c0_g1,6.77979919184451,6.28355921800083,6.41142562017805,5.95895585589153,6.22610841922811,6.49963168804165,6.64208392011051,6.05002175429108,6.00658179562777,6.07365622495486,6.15317092444948,6.04136893101215,6.58352846202164,7.11382340840379,6.70910075266934,7.06141018101553,7.12427555797647,6.79045986147883,7.10579948216582,6.83418750006875
Sym_172922_c0_g1,3.39991549801122,3.23084662764013,3.07524450449471,3.28589695018998,3.62362238993494,3.29238771714345,3.73005190513305,3.98110883521251,3.63436640080818,3.49656937616218,3.69669160013392,3.66736784292153,4.14580734186258,3.59266154081881,3.63167308852994,3.73350574131475,3.65294767855546,3.41905110900185,3.67750857240457,3.68853320668374
Sym_172945_c0_g1,4.56376174556229,4.31308655771244,4.52931875038854,4.64925382934328,4.53370827553473,4.20029916839298,4.49098284399539,4.54884400658412,4.27647490698479,4.24794183821509,4.41280722363032,4.28241573506483,4.57486441570594,4.98532819176052,4.82655400073483,4.51701371339384,4.74823544127481,4.63433698217088,4.16230769067126,4.64663305938068
Sym_172961_c0_g1,3.54966851717742,3.40768560977751,3.28729841667025,3.21182704018851,3.11129468362763,3.30609434687701,3.64700576444847,3.0028186931471,2.83707645437607,3.41810650906178,3.06764562473109,3.26397108023198,3.32468115448728,3.31552283504476,3.64783357535218,3.64797405040525,3.52423674464624,3.17749789713192,3.45888786591736,3.3374288954517
Sym_172972_c0_g1,6.15249726830285,6.34253763641598,6.27398430512855,6.42803299870006,6.29569147897012,6.25493487399904,5.86209384045465,6.28798136928853,6.58095743823988,6.19079280257842,6.46892901202094,6.23708439934071,6.51391425764874,6.49246480006803,6.5435560277931,6.39968381116451,6.45806089814873,6.67933867741334,6.37165464345516,6.51031967229737
Sym_1729_c0_g1,3.68528381663868,4.04584680341165,3.65500194843861,4.00538220076794,3.52288878978514,3.91363287035402,3.81047147971007,3.72209485003971,3.92464676597468,4.05598760439397,3.88425959133846,3.93478147476733,4.26413302717929,4.46723163764266,4.63920947288859,4.38779238114162,4.4263949961228,4.3960897365196,4.64613807156205,4.46698290718031
Sym_173015_c0_g1,5.62099742969512,5.13521675026935,5.30737071738038,5.01649341699158,5.30635317799317,5.26889271888726,5.38127076729774,5.2784148442652,4.90219688881772,4.86845320019768,5.27366619325438,4.98724356633037,5.28250052010141,5.4727245963462,5.55889750815757,5.3214435638009,5.34992233083885,5.1181240873565,5.43139708610256,5.51787054181186
Sym_173028_c0_g1,6.71272787532994,6.48702726129868,6.6847207729151,6.53344144132411,6.57090394673519,6.58540301311163,6.7413484905672,6.67914492189687,6.45335835544481,6.73210350908786,6.871279753282,6.61557930086382,6.58109834529058,6.97290208920379,7.10127453837663,7.14623008775258,7.05095271811615,6.7967208011058,6.93228946648973,6.94847836696269
Sym_173044_c0_g1,5.97570527296067,6.10238121023598,5.84153604264529,6.03653879619938,6.07429045129873,6.15553031283695,6.20694175527926,5.91826108526411,5.77961330508522,5.7175317749477,5.81675609238494,5.77743051650186,6.70085403926988,6.4391109684349,6.50887046308265,6.59669985056971,6.51402182743097,6.57115541613605,6.40358445983869,6.56073102997654
Sym_173073_c0_g1,3.98465730993625,3.89667714417181,3.84469650995316,4.35317377854207,3.66669809884227,3.55179375051343,3.89195922850861,4.08650940838303,3.47328593737499,3.72305787699544,3.56934287560874,3.73118361852125,4.02110373620019,4.4612192062212,4.15503413958358,4.38335803172621,4.47869676231416,4.35499809305813,4.14222991666418,4.38365063766225
Sym_173077_c0_g1,3.1482141237085,3.29156523405444,3.16364352802303,3.20490959304367,3.2964819428023,3.22022481951011,3.00449350185063,3.34668543279623,3.31365561080255,3.20236829575951,2.93256221592315,2.84648570189431,3.18981133554295,3.24449759460624,3.06554879074489,3.08352160037031,3.2034504702744,3.4864707278305,3.23975208661757,3.39882566481431
Sym_173122_c0_g1,3.50979550602787,3.4998362385021,3.12489251984005,3.28640838652901,3.37365294456336,3.30838140503839,3.17036672324421,3.43189510758422,3.13833641050436,3.35364006366986,3.06822480063182,3.36475462862555,3.38473463415762,2.96531408104952,3.07531288853536,3.37563766593152,3.04145476323838,3.42356573433771,3.67980101459475,4.0431214001216
Sym_173126_c0_g1,5.08217702249818,5.00865869625508,4.69202625311652,5.01125062614452,4.84883779359305,4.46986721109999,4.66091893929234,4.72931236860765,4.59563815836236,4.94214025461704,4.32620735853122,4.96945519129274,5.2211324512304,4.90830399395396,4.62866647020311,4.86917425000866,4.87821211277109,4.9755158412351,4.66880180859351,4.64306694551897
Sym_173142_c0_g1,3.29841551270883,3.14205205794612,3.11330313703127,2.83201126816737,3.11602715204999,2.77901758967315,3.25476980909028,3.12499402092551,3.07888188963257,2.99506719132437,2.88173377901988,3.42405030979426,2.79171224934248,3.08435249579572,3.01203795447314,3.3022138725851,3.57765146151033,2.8456369046825,3.18909691708549,3.19959579337625
Sym_173232_c0_g1,3.55240769449045,3.08805341409734,3.3330136660446,3.33619111257947,3.08955773480987,3.44488203796062,3.44275412496117,3.48376085864143,3.28475405229352,3.26135323206539,3.05278740805562,2.90154788395032,3.68994357360492,3.76749899478039,3.91649834998052,3.85155375919825,3.52409232230298,3.31744450113346,3.45722517022106,3.52966600496877
Sym_173291_c0_g1,5.87956212358745,5.55723398896173,5.80922952802242,6.30491635900682,5.89611282072479,5.70527122211285,5.40094117609893,5.60904601082914,5.78183408842166,5.71110226238253,5.79882690014448,5.78741888269025,6.51899671206399,6.21950925285382,6.65112931278804,6.16455505870136,6.25087521868124,6.32384022703916,6.38058275449478,6.54346669458948
Sym_173316_c0_g1,7.59758541104421,7.43558935136479,7.65727295484932,7.66801819782408,7.75335189127145,7.65665747191532,7.75495281538884,7.63995744760617,7.48567234839039,7.6173472333006,7.60267018611503,7.54273963825516,8.27583776498267,7.54681805712467,7.82338624170047,7.84000638370852,7.85080075774274,7.60711789044449,7.67966182284944,7.58963399109974
Sym_173339_c0_g1,4.58539459767717,4.62641110649988,4.78643710979744,4.51058110740382,4.66231253864049,4.57955559933736,4.80222813204311,4.57577733670418,3.96098431464452,4.11610820946285,4.08184256875801,4.01023280211405,4.81305976218199,4.77693143061429,4.9300117001578,4.50879757090672,4.71761172219529,4.66065074637769,4.84318432051179,4.79128172346893
Sym_173378_c0_g1,4.36372286010343,4.40975968250256,4.32374443463986,4.00346473322622,4.07454686021318,3.97376764826613,4.20964761881581,4.12474545348086,3.83725890986602,4.05518930945426,4.01259193611649,4.16335617097572,4.41937335502925,4.08268055112814,4.49476909462421,4.16570986388725,4.20983148480979,4.67929915056435,4.38527100482305,4.06984967936773
Sym_173424_c0_g1,3.40524402231056,3.94700347210049,3.57045790445829,3.49538560186403,3.44872326159073,3.76517543246586,3.90684399691804,3.49616712259303,3.54484571100333,3.74665752227407,3.79158836078977,3.67897131008887,3.8764228372379,3.78005102602511,3.83664698241226,3.70073311063994,3.91638308842502,3.56596393110243,3.4975605913443,3.98375580517513
Sym_173467_c0_g1,5.82739328421624,5.74727879157672,5.62707123145224,5.82846113079741,5.81625954987485,5.79474178555932,5.64477083239917,5.42560653398287,5.39897275879071,5.45413175212198,5.48427458167094,5.49623452478224,6.16490691671327,5.54001299166322,5.46182367542526,5.932204303061,5.95494342753692,5.65795925883761,5.7521785083885,5.49094946368214
Sym_17346_c0_g1,3.50516359647368,3.86454895657159,3.76555237945176,3.79823472066642,3.99459494725733,3.72647468836758,3.77616895262025,3.90296145597738,3.57172401088895,3.45500453199841,3.41518849481033,3.6468802585401,4.66515623681485,4.35404865629624,4.31893126270556,4.36273253416144,4.81161305756827,4.55833465595811,4.6228315272246,4.43874238115396
Sym_173482_c0_g1,3.48729529273102,3.47741749213685,3.31109362724538,3.16283145578337,3.45639917495202,3.57441662579684,3.73360196444069,3.21360097729189,3.16618033065917,2.8218045403086,3.02937803209925,2.80911931925751,3.162241232168,3.17393312785403,3.81144054643903,3.67374283959533,3.54944738604152,3.73035838030029,3.43570910635285,3.69589820537392
Sym_173497_c0_g1,3.97205242595142,3.99786321996732,3.87375445008707,4.25015570431222,4.01884199224891,3.77693062241834,3.93644119108587,3.57974644077821,3.93325908847636,3.89011857610979,4.17098046990077,3.96316497807977,4.05119001424017,4.13513905168959,4.1000709369892,4.17808744706843,3.7921592563195,4.12036108529281,3.98140160166666,3.83637806170655
Sym_173515_c0_g1,4.14664190664028,3.88757313295192,4.04717164498,4.07497177584092,3.99831908448188,3.80666543563397,4.119617814453,4.31889262418416,4.05007472992635,4.28745149951212,4.34915294991832,4.01883503288392,5.71669408199039,4.91152026859009,5.41091052083111,5.33377686759265,5.60282045750211,5.12076385606553,5.4445846828553,5.39740611781712
