gene,pval
isogroupSym_0_c0_g1,0.423351465655521
isogroupSym_100004_c0_g1,-1.06930136763858
isogroupSym_100008_c0_g1,-0.123035309799457
isogroupSym_100008_c0_g2,-8.88208534144879
isogroupSym_100008_c0_g3,-34.6208863065832
isogroupSym_100031_c0_g1,0.953939914905666
isogroupSym_100036_c0_g1,-9.67892387642658
isogroupSym_100044_c0_g1,-0.867081933295877
isogroupSym_100066_c0_g1,5.39673041951637
isogroupSym_100071_c0_g1,-5.38553424830883
isogroupSym_100075_c2_g1,1.75174840911305
isogroupSym_100075_c2_g2,-7.11721516342299
isogroupSym_100097_c0_g1,7.12324609898758
isogroupSym_100097_c0_g3,-0.122267456316296
isogroupSym_100100_c0_g2,-14.01661303928
isogroupSym_100110_c0_g1,0.898847137378692
isogroupSym_100110_c0_g3,-7.7694404770595
isogroupSym_100136_c0_g1,0.233384279898912
isogroupSym_100136_c0_g3,-2.93099107132303
isogroupSym_100168_c0_g1,12.5087670854976
isogroupSym_100192_c0_g1,2.16051806438533
isogroupSym_100201_c0_g1,0.713109431064238
isogroupSym_100207_c0_g1,0.20158667251417
isogroupSym_100207_c0_g2,2.61636746926378
isogroupSym_100213_c0_g1,7.81977065416478
isogroupSym_100228_c1_g1,2.02453979397439
isogroupSym_100230_c0_g1,-7.14982758232472
isogroupSym_100230_c0_g3,-17.4993271606887
isogroupSym_100232_c0_g1,-17.040784261109
isogroupSym_100232_c0_g2,-4.43613757675704
isogroupSym_100246_c0_g1,7.28932525584463
isogroupSym_100246_c0_g2,0.170698855504485
isogroupSym_100246_c0_g3,-29.1722153639899
isogroupSym_100252_c0_g1,-11.2825444969876
isogroupSym_100252_c0_g2,-0.643295076584389
isogroupSym_100267_c0_g2,0.0434136521882413
isogroupSym_100267_c0_g3,-0.162898477283485
isogroupSym_100278_c0_g1,0.72415492072631
isogroupSym_100292_c0_g1,1.15246591390142
isogroupSym_100295_c0_g1,-3.61997802205303
isogroupSym_100304_c0_g2,-0.68660315481144
isogroupSym_100304_c0_g4,-0.12985172932045
isogroupSym_100317_c0_g1,9.56205124180858
isogroupSym_100317_c0_g2,2.11362543298271
isogroupSym_100330_c0_g1,-0.120440239411803
isogroupSym_100339_c0_g1,0.258200451081711
isogroupSym_100341_c0_g1,0.200165013511203
isogroupSym_100346_c0_g1,-39.7809214330565
isogroupSym_100365_c0_g2,-12.046792277569
isogroupSym_100374_c0_g1,0.99525430964011
isogroupSym_100382_c0_g5,6.57025983122307
isogroupSym_100387_c0_g1,-0.242235721758277
isogroupSym_100410_c0_g1,-41.7647660297197
isogroupSym_100410_c0_g4,-12.3063547450489
isogroupSym_100437_c0_g1,-17.8281307434609
isogroupSym_100437_c0_g2,-2.19098075998557
isogroupSym_100439_c1_g1,-13.1338668157529
isogroupSym_100466_c0_g1,3.18624242727898
isogroupSym_100467_c0_g1,0.0457998915869028
isogroupSym_100475_c0_g1,0.14048423017309
isogroupSym_100490_c0_g1,0.399606338195361
isogroupSym_100492_c0_g1,-12.6536994692689
isogroupSym_100493_c0_g1,-7.74446011335007
isogroupSym_100511_c0_g1,-15.8556272320021
isogroupSym_100536_c1_g2,3.16325802269952
isogroupSym_100536_c1_g4,0.0725472807353287
isogroupSym_100539_c0_g1,-6.9579378815733
isogroupSym_100541_c0_g1,-9.5095742499209
isogroupSym_100546_c0_g1,8.23106911463529
isogroupSym_100571_c0_g1,-2.84661554283348
isogroupSym_100572_c0_g3,-2.80816132259442
isogroupSym_100572_c0_g4,-2.73005226179616
isogroupSym_100588_c0_g2,-3.10730349310341
isogroupSym_10059_c0_g1,2.69317635728711
isogroupSym_100611_c0_g1,3.55111395319466
isogroupSym_100611_c0_g2,6.55934279342314
isogroupSym_100629_c0_g1,-8.65597421840251
isogroupSym_100635_c0_g1,-1.50051253305999
isogroupSym_100639_c0_g1,-0.65356639544704
isogroupSym_100639_c1_g1,0.233991801462653
isogroupSym_100639_c2_g1,-0.868932938482332
isogroupSym_100642_c0_g1,2.24301455058503
isogroupSym_100645_c0_g1,2.60453753271229
isogroupSym_100665_c0_g1,14.1875674039185
isogroupSym_100679_c0_g1,-3.24686605209297
isogroupSym_100694_c0_g1,2.40216913125619
isogroupSym_100703_c0_g1,-7.77026797910863
isogroupSym_100705_c0_g1,8.551408874016
isogroupSym_100706_c0_g1,2.32663161405706
isogroupSym_100716_c0_g1,-0.0102066167654473
isogroupSym_100716_c0_g2,-0.454701259499483
isogroupSym_100730_c0_g1,10.8351636963211
isogroupSym_100737_c0_g1,7.36005427953088
isogroupSym_100738_c0_g1,2.08062158628938
isogroupSym_100740_c0_g1,0.342745651234455
isogroupSym_100742_c0_g2,-10.2100854379647
isogroupSym_100743_c0_g1,8.7574653028503
isogroupSym_100761_c0_g1,-6.33275444373744
isogroupSym_100761_c0_g3,-3.40079936211747
isogroupSym_100761_c0_g4,0.483940538735269
isogroupSym_100764_c6_g1,11.1210924290323
isogroupSym_100770_c0_g1,-7.39529704009028
isogroupSym_100773_c0_g1,-1.45830998011337
isogroupSym_100776_c0_g2,-0.642084983686957
isogroupSym_100778_c0_g2,-25.3164779315519
isogroupSym_100778_c0_g4,-29.0975586633574
isogroupSym_100782_c0_g1,-7.5445627572935
isogroupSym_100792_c0_g1,3.76559745122935
isogroupSym_100793_c2_g1,-28.5886311866663
isogroupSym_100793_c2_g2,0.512200519843759
isogroupSym_100793_c2_g4,0.221677951048867
isogroupSym_100794_c0_g1,8.18642345337621
isogroupSym_100802_c0_g1,-11.1692490486823
isogroupSym_100806_c0_g1,-0.918155180815651
isogroupSym_100806_c1_g1,-1.21150381546555
isogroupSym_100816_c0_g1,0.303030023794095
isogroupSym_100834_c0_g1,-3.22383736422613
isogroupSym_100842_c0_g1,-4.32618332824653
isogroupSym_100842_c0_g2,1.2469565100544
isogroupSym_100842_c0_g3,0.0796361603670805
isogroupSym_100866_c0_g1,2.65944043974102
isogroupSym_100888_c0_g1,1.10816802488266
isogroupSym_100888_c1_g1,0.0441373058169334
isogroupSym_100898_c0_g1,0.838124897759459
isogroupSym_100917_c0_g1,0.119484446549887
isogroupSym_100918_c2_g1,-2.02038191351725
isogroupSym_100921_c0_g1,-0.764147030381319
isogroupSym_100938_c0_g2,-4.12873803213028
isogroupSym_100952_c0_g1,-1.29533515225449
isogroupSym_100952_c0_g2,-11.1842458463696
isogroupSym_100956_c1_g1,0.700891759115926
isogroupSym_100968_c0_g1,-23.498946149084
isogroupSym_100969_c0_g1,-5.60055158160684
isogroupSym_100977_c1_g1,-0.447036786585281
isogroupSym_100983_c0_g1,-0.11390145437854
isogroupSym_100987_c6_g1,0.812209247719101
isogroupSym_101035_c0_g1,1.26069698882034
isogroupSym_101035_c0_g2,10.2317833164698
isogroupSym_101037_c0_g1,-12.2645867780502
isogroupSym_101045_c0_g1,-8.69837710637539
isogroupSym_101045_c0_g2,-0.257402519692836
isogroupSym_101046_c0_g1,1.19800902969465
isogroupSym_101047_c0_g2,0.448915274586866
isogroupSym_101049_c0_g1,-0.894948817060168
isogroupSym_101057_c0_g1,-12.3375854876036
isogroupSym_101084_c0_g1,2.95759274631766
isogroupSym_101085_c0_g1,-0.19237358040364
isogroupSym_101087_c1_g1,3.15048459422727
isogroupSym_101095_c0_g1,1.09732912408347
isogroupSym_101098_c0_g1,-0.36831332873593
isogroupSym_101115_c0_g2,-2.75654765763514
isogroupSym_101115_c0_g3,22.3460316866721
isogroupSym_101136_c0_g1,1.10741545432579
isogroupSym_101138_c0_g1,-1.74743498246629
isogroupSym_101146_c0_g2,-0.721742580751231
isogroupSym_101148_c0_g1,-16.8202224577035
isogroupSym_101158_c0_g1,4.13240185737493
isogroupSym_101173_c0_g1,1.21749457937256
isogroupSym_101178_c0_g1,20.8573437468658
isogroupSym_101178_c0_g2,17.7499854252767
isogroupSym_101196_c1_g1,-1.21675792641434
isogroupSym_10119_c0_g1,11.8214028945368
isogroupSym_101203_c0_g1,1.37246404695673
isogroupSym_101203_c1_g2,1.04914658737451
isogroupSym_101210_c0_g1,-3.97868867972591
isogroupSym_101210_c1_g1,2.48251906994862
isogroupSym_101210_c1_g2,-2.6341824799256
isogroupSym_101210_c1_g3,-13.7737632658517
isogroupSym_101221_c0_g1,0.928993334866606
isogroupSym_101245_c3_g1,-2.40340072152738
isogroupSym_101245_c3_g2,-4.54616445798018
isogroupSym_101245_c3_g3,-0.0672046741149018
isogroupSym_101245_c3_g4,-0.129314449136488
isogroupSym_101250_c0_g1,2.83541042729845
isogroupSym_101254_c0_g1,7.56860537853827
isogroupSym_101254_c0_g2,-0.829778871939872
isogroupSym_101257_c0_g1,-26.170149314687
isogroupSym_101261_c1_g1,-18.9310814181511
isogroupSym_101261_c1_g2,-0.63223371551088
isogroupSym_101261_c2_g1,0.00247775379314235
isogroupSym_101293_c0_g3,-1.17857134499964
isogroupSym_101299_c0_g1,0.959932915702985
isogroupSym_101300_c0_g1,-0.323784576195829
isogroupSym_101304_c1_g2,0.88151845912164
isogroupSym_101306_c1_g1,-3.36786166248474
isogroupSym_101308_c4_g1,1.51218423596256
isogroupSym_101312_c0_g1,6.0309120716558
isogroupSym_101312_c0_g2,9.65663998128481
isogroupSym_101326_c0_g1,-16.4686128892105
isogroupSym_101329_c0_g1,-1.18664412836766
isogroupSym_101338_c0_g1,-10.8619685093219
isogroupSym_10133_c0_g1,-1.54875905251711
isogroupSym_101341_c0_g1,3.5895490091795
isogroupSym_101361_c0_g1,-3.15710415914755
isogroupSym_101375_c0_g1,-2.78003776534732
isogroupSym_101385_c0_g1,3.36872940113535
isogroupSym_101406_c0_g1,-0.768646825071137
isogroupSym_101406_c0_g2,-6.67646108647951
isogroupSym_101408_c0_g1,10.4596227901779
isogroupSym_101419_c1_g1,-14.5772702031038
isogroupSym_101419_c1_g2,-2.67064739376277
isogroupSym_101420_c0_g1,-3.110286938799
isogroupSym_101422_c0_g1,1.64339533243402
isogroupSym_101433_c0_g1,-2.09095712998871
isogroupSym_101433_c0_g2,1.62916097845242
isogroupSym_101439_c1_g1,-4.86532002011873
isogroupSym_101441_c0_g1,-25.2645449071317
isogroupSym_101460_c0_g2,0.247613291733553
isogroupSym_101460_c0_g3,0.0566236025828245
isogroupSym_101460_c0_g4,-0.342116779839869
isogroupSym_101477_c0_g1,-0.782033068485289
isogroupSym_101485_c0_g1,-0.0517243883201983
isogroupSym_101486_c0_g1,1.08994523245288
isogroupSym_101486_c0_g2,-3.43115431269871
isogroupSym_101486_c0_g5,-0.544311407180563
isogroupSym_101486_c1_g1,-1.51857180140887
isogroupSym_101501_c0_g1,-13.9668460070143
isogroupSym_101501_c0_g2,-5.55507866000111
isogroupSym_101502_c1_g1,-6.5135315561265
isogroupSym_101510_c0_g1,0.794787417564909
isogroupSym_101512_c0_g1,0.529526187751125
isogroupSym_101537_c0_g1,-2.07888840512282
isogroupSym_101537_c0_g2,-4.20898735007298
isogroupSym_101543_c0_g2,-46.8976814144754
isogroupSym_101543_c0_g3,-22.3558465730772
isogroupSym_101549_c0_g1,-3.27248037212128
isogroupSym_101551_c0_g1,-2.37067102704303
isogroupSym_101567_c0_g1,0.921748843626625
isogroupSym_101568_c0_g1,2.05706968907095
isogroupSym_101569_c0_g1,1.99538238872151
isogroupSym_101586_c0_g1,-0.407972096877835
isogroupSym_101592_c0_g2,-19.6656392885166
isogroupSym_101592_c0_g3,-17.975847355487
isogroupSym_101592_c0_g4,-5.09861631871181
isogroupSym_101600_c1_g1,-4.05791929940493
isogroupSym_101606_c0_g1,-1.41295931822888
isogroupSym_101607_c0_g1,-8.73828200330769
isogroupSym_101607_c1_g1,-2.21277400018898
isogroupSym_101629_c0_g1,-10.7440704018001
isogroupSym_10162_c0_g1,1.2612097103523
isogroupSym_101635_c0_g2,-0.443323555399179
isogroupSym_101635_c0_g3,12.261122296412
isogroupSym_101635_c0_g4,0.209074439663797
isogroupSym_101635_c0_g5,0.535108035426699
isogroupSym_101637_c0_g2,-1.24481041767648
isogroupSym_101645_c0_g2,-5.44370110029943
isogroupSym_101653_c0_g1,-4.67084607385499
isogroupSym_101657_c0_g1,1.11096423838648
isogroupSym_101680_c0_g1,1.78221148417553
isogroupSym_101691_c0_g2,11.6984919326135
isogroupSym_101691_c0_g3,-1.44617283515085
isogroupSym_101691_c0_g4,-1.54696323251381
isogroupSym_101695_c0_g2,6.09242859723313
isogroupSym_101699_c0_g1,3.47140167069888
isogroupSym_101712_c0_g3,0.293801992298598
isogroupSym_101722_c0_g1,-1.28883489146083
isogroupSym_101728_c0_g1,-1.04295206678249
isogroupSym_101738_c6_g1,0.543448500190177
isogroupSym_101757_c0_g1,-8.87876076169339
isogroupSym_101757_c0_g2,-0.749850770237114
isogroupSym_101762_c0_g2,4.94722098048823
isogroupSym_101769_c0_g1,-1.50771379342931
isogroupSym_101773_c0_g1,0.620435158982412
isogroupSym_101779_c0_g1,-0.534881070841658
isogroupSym_101783_c0_g3,-0.986776158203863
isogroupSym_101785_c0_g2,-2.41084914414474
isogroupSym_101793_c0_g1,22.2491771542608
isogroupSym_101793_c0_g2,-3.81460738384791
isogroupSym_101796_c0_g1,0.143526003319564
isogroupSym_101801_c0_g1,0.176527812945131
isogroupSym_101804_c0_g1,-0.434851157375349
isogroupSym_101806_c0_g1,-13.3698461861691
isogroupSym_101806_c0_g2,-5.66424773848738
isogroupSym_10180_c0_g1,1.75170868535534
isogroupSym_101813_c0_g1,3.98586109325678
isogroupSym_101823_c0_g1,9.5069498386245
isogroupSym_101823_c0_g2,-1.48938267942985
isogroupSym_101828_c0_g2,-29.2860048285364
isogroupSym_101832_c0_g1,6.62448294646481
isogroupSym_101841_c0_g2,0.465400423264461
isogroupSym_101846_c0_g2,-5.34261352032253
isogroupSym_101847_c0_g1,2.64916396855188
isogroupSym_10184_c0_g1,-0.247005443958332
isogroupSym_101851_c0_g1,-21.1619773002946
isogroupSym_10186_c0_g1,-1.95767987332418
isogroupSym_101876_c0_g1,-9.40160322861619
isogroupSym_101880_c0_g1,-6.76746392817329
isogroupSym_101886_c0_g1,6.41725695861819
isogroupSym_101900_c0_g2,-21.3555721709688
isogroupSym_101900_c0_g3,0.873974169257912
isogroupSym_101901_c1_g1,-2.11292869972062
isogroupSym_101904_c1_g10,0.0830503253000979
isogroupSym_101904_c1_g2,-19.4430057299777
isogroupSym_101904_c1_g3,1.05615627706628
isogroupSym_101904_c1_g7,-2.22926434081087
isogroupSym_101904_c1_g8,-1.19072233980828
isogroupSym_101904_c1_g9,-0.11347390211681
isogroupSym_101908_c0_g3,-2.25609169161197
isogroupSym_101908_c0_g5,-1.19967009942212
isogroupSym_101912_c0_g1,-3.00460453815743
isogroupSym_101920_c0_g1,0.280602554340348
isogroupSym_101928_c0_g2,6.66678139682181
isogroupSym_101932_c0_g1,9.897005155007
isogroupSym_101932_c0_g2,0.416137910066901
isogroupSym_101932_c0_g3,1.42654536132052
isogroupSym_101932_c0_g5,-0.0380898471352259
isogroupSym_101932_c0_g6,1.95060267508893
isogroupSym_101932_c0_g8,-0.222701690948393
isogroupSym_101932_c0_g9,2.1326141010729
isogroupSym_101941_c0_g1,-16.410910845641
isogroupSym_101946_c0_g1,-4.67223319257952
isogroupSym_101949_c0_g1,1.17212580572103
isogroupSym_101956_c0_g1,14.3447959662232
isogroupSym_101956_c0_g2,-20.3714697728921
isogroupSym_101966_c1_g1,4.66369595307754
isogroupSym_101966_c1_g2,-1.41886637814391
isogroupSym_101970_c0_g1,-3.89831966658008
isogroupSym_101971_c0_g1,-2.80711582037021
isogroupSym_101973_c1_g1,31.2828768765966
isogroupSym_101973_c2_g2,-1.35884403538507
isogroupSym_101973_c2_g3,-6.68121352698367
isogroupSym_101976_c0_g1,-23.370799987109
isogroupSym_101983_c1_g1,0.367386619128347
isogroupSym_101983_c1_g2,6.92145000918128
isogroupSym_101983_c1_g4,-0.24762628706689
isogroupSym_101988_c1_g1,31.2614964466482
isogroupSym_101988_c1_g3,4.25734146107423
isogroupSym_101992_c0_g1,5.60484468448732
isogroupSym_101992_c0_g3,7.09924289977585
isogroupSym_102029_c0_g1,-3.4447854199745
isogroupSym_102038_c0_g1,-29.7024873910432
isogroupSym_102042_c0_g1,-1.06465169144816
isogroupSym_102048_c0_g1,-40.328190296212
isogroupSym_102051_c0_g1,-0.541531602874168
isogroupSym_102064_c0_g1,-3.53982275450725
isogroupSym_102065_c0_g1,-0.737612189230935
isogroupSym_102065_c0_g2,-14.0772917352521
isogroupSym_102068_c0_g1,-18.4631008359098
isogroupSym_102081_c0_g1,0.505329892806451
isogroupSym_102089_c2_g1,0.17905656332741
isogroupSym_102101_c0_g1,-0.641047090170166
isogroupSym_102107_c0_g1,-4.51184341875903
isogroupSym_102107_c0_g2,-15.5779063599786
isogroupSym_102124_c0_g5,0.00744135181151625
isogroupSym_102143_c0_g1,0.666536492225273
isogroupSym_102151_c1_g1,0.0732020940185248
isogroupSym_102151_c4_g2,2.99787001893722
isogroupSym_102162_c0_g1,8.2262182283901
isogroupSym_102164_c0_g1,5.55958559130667
isogroupSym_102185_c1_g1,1.28390389625655
isogroupSym_102186_c1_g1,-0.313384184270369
isogroupSym_102186_c1_g3,0.713647486970825
isogroupSym_102186_c1_g4,1.13862558636196
isogroupSym_102188_c5_g1,-2.5275951316071
isogroupSym_102189_c0_g1,-0.638900468106104
isogroupSym_102192_c0_g1,-5.69219645064546
isogroupSym_102194_c1_g3,0.188892812245444
isogroupSym_102194_c1_g4,3.60090974946677
isogroupSym_102194_c1_g5,-1.27288337190251
isogroupSym_102196_c0_g1,0.819079812944283
isogroupSym_102200_c0_g1,15.8571808821376
isogroupSym_102202_c2_g1,-0.329909707634357
isogroupSym_102202_c4_g1,1.97168449347585
isogroupSym_102202_c4_g2,-28.1218697247342
isogroupSym_102202_c4_g3,1.04759511271991
isogroupSym_102202_c4_g4,0.468127602696403
isogroupSym_102202_c4_g7,1.2976721275727
isogroupSym_102202_c4_g9,-0.202791204346272
isogroupSym_102212_c0_g1,-14.3990639581042
isogroupSym_102212_c0_g2,-63.4591024078807
isogroupSym_102212_c0_g3,-1.90703948204397
isogroupSym_102228_c0_g1,0.958167937553427
isogroupSym_102230_c0_g1,-10.3725588480683
isogroupSym_102230_c0_g2,-2.37818359667965
isogroupSym_102232_c0_g1,-10.3948829932577
isogroupSym_102239_c1_g1,0.0148725870400891
isogroupSym_102249_c1_g1,-35.8414955430897
isogroupSym_102262_c0_g2,-6.41320570097707
isogroupSym_102268_c2_g1,-0.306051693326767
isogroupSym_102271_c1_g2,-2.74549888874897
isogroupSym_102275_c2_g1,3.94066781119246
isogroupSym_102275_c2_g2,-3.76932159605612
isogroupSym_102279_c0_g1,3.95694588374647
isogroupSym_102286_c0_g1,0.432973896354509
isogroupSym_102287_c1_g1,1.11960571507775
isogroupSym_102287_c1_g2,-3.71393233496053
isogroupSym_1022_c0_g1,0.835971299569481
isogroupSym_102304_c2_g4,1.11059014410034
isogroupSym_102314_c0_g1,-8.9974486429267
isogroupSym_102314_c0_g2,8.21498391819411
isogroupSym_102318_c0_g1,-19.5453011252792
isogroupSym_102320_c4_g1,2.55652408467914
isogroupSym_102320_c4_g2,-23.9733153676587
isogroupSym_102320_c5_g2,0.0742957165738138
isogroupSym_102320_c5_g3,-26.0246203650023
isogroupSym_102322_c3_g4,0.127532745747004
isogroupSym_102324_c0_g5,-17.5717252216128
isogroupSym_102328_c0_g1,-8.25356028242807
isogroupSym_102356_c0_g2,-0.433393825760209
isogroupSym_102382_c3_g3,-21.7037068470472
isogroupSym_102395_c0_g1,-7.37333216041604
isogroupSym_102414_c3_g1,-0.923931761291369
isogroupSym_102414_c3_g2,-0.183811137636163
isogroupSym_102415_c1_g1,4.29157252928366
isogroupSym_102421_c0_g4,2.78643918947726
isogroupSym_102428_c0_g1,-30.0281010384412
isogroupSym_102429_c1_g5,-5.80196223783044
isogroupSym_102451_c2_g7,-0.955788103946777
isogroupSym_102462_c0_g1,1.24510302686483
isogroupSym_102464_c0_g1,-13.9165128745006
isogroupSym_102468_c0_g1,-0.139761298194651
isogroupSym_102471_c7_g1,-13.6993394328986
isogroupSym_102481_c0_g1,3.91434581143723
isogroupSym_102506_c1_g1,2.457036830549
isogroupSym_102517_c0_g1,0.348568409182694
isogroupSym_102517_c11_g1,0.395296334628423
isogroupSym_102517_c4_g1,-0.175892259608213
isogroupSym_102517_c4_g2,-0.198701891859712
