baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroupSym_100629_c0_g1	1089.56156435439	0.491996207847459	0.10667698180347	4.61201844605858	3.98777596365813e-06	6.06945105101035e-05
isogroupSym_100629_c1_g1	0.271651195480105	-0.88400559962996	1.68870097332152	-0.523482613911923	0.60063844681912	NA
isogroupSym_100635_c0_g1	9.17072208033597	-0.521218774183611	0.286846488669803	-1.81706520655235	0.0692071295348748	0.194736816934833
isogroupSym_100639_c0_g1	170.623667114375	-0.0880224859184027	0.0763120967765286	-1.15345390359495	0.248724127532101	0.461142479506787
isogroupSym_100639_c1_g1	25.1925163411047	0.250805228265757	0.180756542404223	1.38753056973664	0.165280036181394	0.354272312904824
isogroupSym_100639_c1_g2	0.0365352283069527	0	3.38336168183642	0	1	NA
isogroupSym_100639_c1_g3	0.274694283683499	0.569863190631887	1.47761456991952	0.385664301254775	0.699745304707081	NA
isogroupSym_100639_c2_g1	20.4756317471534	0.155297005770115	0.212163104867494	0.73196989583606	0.464186942408363	0.669066469285104
isogroupSym_100642_c0_g1	14.5335671920239	-0.580117826038908	0.259553606651652	-2.23505977637015	0.0254134246338744	0.0937439527488759
isogroupSym_100645_c0_g1	19.3659638904589	-0.135827777029939	0.206013782845985	-0.659314028185598	0.509694136024453	0.705889087233183
isogroupSym_100665_c0_g1	60.776253025241	0.847861850211324	0.121593808567492	6.97290314531689	3.10466380475248e-12	1.53633579191013e-10
isogroupSym_100679_c0_g1	84.0586350498893	0.43070496542698	0.141451670568507	3.0448913306993	0.00232764396001611	0.0144574941982905
isogroupSym_100694_c0_g1	17.494693449293	-0.934042925975497	0.234771889419748	-3.97851262467597	6.93477296899643e-05	0.000744533417271605
isogroupSym_100703_c0_g1	49.1581264898759	-0.462091791016539	0.164506769268023	-2.80895304839204	0.00497028946688778	0.0265567919254347
isogroupSym_100705_c0_g1	54.4028932162021	-0.361357612752195	0.126184799040808	-2.86371746437803	0.00418701295788309	0.0231586359261976
isogroupSym_100706_c0_g1	4.73656365680199	-0.635946412206534	0.44268166138694	-1.43657726912402	0.150838146268443	0.333472200679876
isogroupSym_100716_c0_g1	37.275734134684	-0.015936384340184	0.166745053704413	-0.0955733557676276	0.92385942732487	0.964266604470351
isogroupSym_100716_c0_g2	7.81054536006928	0.192226350951767	0.300511423325252	0.639664039472186	0.522391039044274	0.71619844513369
isogroupSym_100730_c0_g1	101.342850069017	-0.46495727227177	0.11834698873223	-3.92876301503349	8.53839310673175e-05	0.000893575149768915
isogroupSym_100737_c0_g1	107.014210195111	-0.0855820964403352	0.116093082441293	-0.737185150403887	0.461009762574359	0.666145952783835
isogroupSym_100738_c0_g1	4.76784235139124	-0.657375463904698	0.424704297152193	-1.54784274214472	0.121660162950638	0.28765561448564
isogroupSym_100740_c0_g1	1.23956669474109	-0.99957197169194	0.871277883742267	-1.14724818607656	0.251279061682413	0.464062008084847
isogroupSym_100742_c0_g2	9.06183803011342	0.520276451161921	0.278396872174212	1.86883008813529	0.0616464573730392	0.179043792552085
isogroupSym_100743_c0_g1	86.0994185523348	-0.228491752724647	0.118110864247805	-1.93455321980589	0.053045145296577	0.160493668194811
isogroupSym_100761_c0_g1	17.6970457354044	0.658798100154414	0.209267991486211	3.14810734061937	0.00164331337072833	0.0109837781244738
isogroupSym_100761_c0_g3	7.02654164517313	-0.507196321570573	0.33166779912054	-1.52922991895948	0.126207456002119	0.29554008763792
isogroupSym_100761_c0_g4	9.88253854114156	0.193519438092581	0.35010499314018	0.552746867037961	0.580436756068193	0.760842774846145
isogroupSym_100764_c6_g1	60.9945026588159	-0.0357190456778525	0.127988771124796	-0.279079526773677	0.780183794444406	0.890032947616199
isogroupSym_100770_c0_g1	89.5882472436508	0.248632752690059	0.0955564440646187	2.60194647387595	0.00926963186853306	0.043353990353327
isogroupSym_100773_c0_g1	72.0448372191439	0.0569198591804271	0.108544603969305	0.52439142158115	0.600006321850419	0.775442347681136
isogroupSym_100776_c0_g1	0.0619279913139722	-0.512156992512074	3.38336168183642	-0.151375182636131	0.879679765242975	NA
isogroupSym_100776_c0_g2	1.79575923847996	-0.270368102002905	0.622896400264673	-0.434049870713691	0.664252226763968	0.819108574107715
isogroupSym_100778_c0_g2	43.189091260774	0.233123502904361	0.138106661584181	1.68799607658508	0.0914119820860461	0.237381381823607
isogroupSym_100778_c0_g3	0.167747838177327	-1.2170185045925	1.88676455122674	-0.645029346031129	0.518908168506481	NA
isogroupSym_100778_c0_g4	28.8885035465731	0.0417190128545974	0.154282177077258	0.270407208693369	0.78684699487433	0.893902567245357
isogroupSym_100782_c0_g1	16.628053797812	-1.02934261038208	0.23361704979492	-4.40611081804894	1.05243135612134e-05	0.000144705600495753
isogroupSym_100792_c0_g1	88.8274409701868	0.295635725283986	0.100561325805621	2.93985508758537	0.00328365780730171	0.019003109607884
isogroupSym_100793_c2_g1	720.232684321154	-0.409919505859728	0.0722984425940569	-5.66982484202812	1.42943582750131e-08	3.75097043456164e-07
isogroupSym_100793_c2_g2	4.05361641117829	-1.39206943409242	0.505781988785144	-2.75231120316499	0.00591762566440803	0.0305065963984567
isogroupSym_100793_c2_g3	0.431848829523737	0.958922922860362	1.41968689913431	0.675446764666978	0.499391962799729	NA
isogroupSym_100793_c2_g4	38.6839331484989	0.386458381874034	0.156617194150193	2.46753483211702	0.0136046984435617	0.0585671904513406
isogroupSym_100794_c0_g1	10.0496454213358	-0.159289028855828	0.293946093493854	-0.541898777978346	0.587888238656741	0.767051929939803
isogroupSym_100802_c0_g1	1128.16956238029	-0.218128305975962	0.0713587896527337	-3.05678259170985	0.00223726481433566	0.0139767147967061
isogroupSym_100806_c0_g1	50.7894758580284	-0.731003712451816	0.151789224811374	-4.81591307525435	1.46528303988016e-06	2.49289907753434e-05
isogroupSym_100806_c1_g1	37.053959493538	0.239196131548002	0.151498483315442	1.5788681596895	0.1143663006224	0.276238821015229
isogroupSym_100816_c0_g1	32.2322327149105	0.23467556614101	0.192875031883016	1.21672340815657	0.223709469743002	0.43001710850629
isogroupSym_100834_c0_g1	6.79715145494313	-0.264326707711141	0.322693517049677	-0.81912617931661	0.412714426949305	0.625568932770785
isogroupSym_100842_c0_g1	80.6443143848005	0.0825125228963746	0.109408093331653	0.754172021317027	0.450745935501103	0.658306088817807
isogroupSym_100842_c0_g2	12.495813674377	-0.160080190610126	0.258057262870974	-0.620328173790501	0.535041749824526	0.726564460260062
isogroupSym_100842_c0_g3	4.98001214360006	-0.0644385618588819	0.37552197150664	-0.171597314533545	0.863754118829629	0.936033411847491
isogroupSym_100866_c0_g1	28.391654933548	0.114077335387974	0.181765126328353	0.627608484049334	0.530260449517553	0.722718488936996
isogroupSym_100888_c0_g1	72.1038622618631	0.1490790637214	0.130818833635053	1.13958410711174	0.254459609658594	0.467905216402301
isogroupSym_100888_c1_g1	8.62400529077449	-0.305365469669971	0.311624514182109	-0.97991478774202	0.32712818279962	0.546296385836115
isogroupSym_100898_c0_g1	2.08153461690577	-0.537873762936578	0.639225824052903	-0.841445609200017	0.400098343540769	0.614568455370233
isogroupSym_100917_c0_g1	9.76257942816776	-0.0940900475411778	0.304208889108273	-0.309294208387479	0.75709773617582	0.876708116779709
isogroupSym_100918_c0_g1	0.26975414394467	-0.494092456005839	1.68378641501175	-0.293441288990557	0.76918486967222	NA
isogroupSym_100918_c2_g1	14.3742820504673	0.605980445259034	0.225429466849629	2.68811550560623	0.00718565360230714	0.0355670698868196
isogroupSym_100921_c0_g1	9.75933616762851	-0.19680938719365	0.283227256127436	-0.694881523355567	0.487129552702102	0.688493700760205
isogroupSym_100938_c0_g2	1.19979387127989	-0.884619849584944	0.935857743464068	-0.945250339341674	0.344531085140609	0.562542715600574
isogroupSym_100948_c0_g1	0.0816799963837757	0	3.38336168183642	0	1	NA
isogroupSym_100948_c1_g3	0.399751261732746	1.50645383436149	1.37492037094972	1.09566624088995	0.273224861577162	NA
isogroupSym_100952_c0_g1	22.3822660629094	0.850634041711077	0.189278657394022	4.49408323908549	6.98702958915483e-06	0.000100714907125663
isogroupSym_100952_c0_g2	16.5997952739075	-0.303635323884373	0.208382899302114	-1.45710288560753	0.145087981985169	0.324513064674182
isogroupSym_100956_c1_g1	1.56670266118469	0.91739180261628	0.699641545884276	1.31123116975106	0.189779674633774	0.38663890452818
isogroupSym_100968_c0_g1	97.6262533715752	0.769534718388612	0.0999803365037885	7.69686065578958	1.39449823109271e-14	9.12366846027335e-13
isogroupSym_100969_c0_g1	29.4267673410591	-0.537829867678084	0.232461943922995	-2.31362544166044	0.0206882768803673	0.0802950100871931
isogroupSym_100977_c1_g1	130.05295876598	-0.867624640094651	0.115048925559828	-7.54135369689715	4.65117692242189e-14	2.8880253648554e-12
isogroupSym_100983_c0_g1	3.63460541691183	-0.155338929074907	0.438526546161194	-0.35422924891258	0.723167085397021	0.856077028778732
isogroupSym_100987_c6_g1	23.9821819995517	-0.687522445579573	0.181788737028322	-3.78198592948287	0.000155582158333135	0.00150614962314853
isogroupSym_100991_c0_g1	0.350355124466672	1.61199132464195	1.4676423003012	1.09835436353335	0.272049781900863	NA
isogroupSym_101035_c0_g1	1.38269240192204	0.605171141287596	0.790382954012565	0.765668260196279	0.443873717286509	0.65237681186896
isogroupSym_101035_c0_g2	3.36194024250003	-0.743242800657018	0.650402672621	-1.14274253772957	0.253145502887796	0.46610424684138
isogroupSym_101037_c0_g1	909.37349355021	-0.0267204632583874	0.050180514960385	-0.532486828393091	0.594388862069703	0.771556495494518
isogroupSym_101045_c0_g1	8.66849917441701	-1.12077612297573	0.346417437334679	-3.23533402821445	0.00121500499908504	0.00850896281148022
isogroupSym_101045_c0_g2	0.982499732740027	0.16132907637489	0.884279049460385	0.182441364491603	0.855236366316554	0.932149341987632
isogroupSym_101046_c0_g1	31.211397176729	-0.185478760248805	0.192737332889753	-0.962339560623165	0.335879062924582	0.554385532467241
isogroupSym_101047_c0_g2	2.32625653043676	-1.0739590554416	0.612014494762595	-1.75479349693865	0.0792946363494791	0.214455198350089
isogroupSym_101049_c0_g1	0.651683259581549	-1.48094572642786	1.0818936091998	-1.36884598802946	0.171047422153735	NA
isogroupSym_101057_c0_g1	1726.70549438681	-0.211260458185042	0.101531013627739	-2.08074804571166	0.0374569738639108	0.124752070280948
isogroupSym_101084_c0_g1	1.76506266185501	-0.875705698179553	0.791986271277033	-1.10570817947075	0.268852848549591	0.48320648858512
isogroupSym_101085_c0_g1	30.6244439787963	-0.214077894487505	0.15556963864579	-1.37609045280956	0.168793630966492	0.358727863849324
isogroupSym_101087_c1_g1	63.8419994460906	0.00959877581276327	0.137775421840974	0.0696697254452433	0.944456538804889	0.974495614790375
isogroupSym_101087_c1_g4	0.228490625738383	-0.512155283217463	1.62978190812881	-0.314247741162792	0.753332885617992	NA
isogroupSym_101095_c0_g1	2.04791976384523	0.194414581716588	0.641503363510529	0.303060892233962	0.76184345690611	0.879032256858038
isogroupSym_101098_c0_g1	0.82391151716552	-0.543829762891993	0.952885323384523	-0.570719004213834	0.568190134430764	NA
isogroupSym_101106_c0_g1	0.233932089656531	0.209188918809967	1.91936517758989	0.10898859750735	0.913211534328583	NA
isogroupSym_101106_c0_g2	0.0350853360278755	-0.512156992512073	3.38336168183642	-0.15137518263613	0.879679765242975	NA
isogroupSym_101115_c0_g2	36.8930318472382	-0.484285286566371	0.157705069616366	-3.07082890705065	0.00213465432684664	0.0134646895537137
isogroupSym_101115_c0_g3	2.50994932201725	1.49974946760877	0.986991341425855	1.51951633683246	0.128632579039675	0.299420892256033
isogroupSym_101136_c0_g1	153.838298787117	-0.0644012856827775	0.0867516202715452	-0.74236406745133	0.457866784205056	0.663923139850219
isogroupSym_101138_c0_g1	447.826052012284	0.115634371717072	0.0655477988330338	1.7641228809471	0.0777112929639044	0.211463653721876
isogroupSym_101146_c0_g1	0.388509017351582	0.56657657730444	1.28052690090034	0.44245581791845	0.658159395077569	NA
isogroupSym_101146_c0_g2	3.87236827733882	0.205222184871058	0.424459991894733	0.483490055105012	0.628747819339672	0.795399444177627
isogroupSym_101148_c0_g1	53.9510844263247	-0.235914470567038	0.12198907762708	-1.93389830594693	0.0531256324638853	0.160612568793359
isogroupSym_101158_c0_g1	10.815482063099	0.720952547163399	0.297042463379699	2.42710264034482	0.0152199492462128	0.0638844672666117
isogroupSym_101173_c0_g1	25.8310394421209	-0.281382428116428	0.192823049471472	-1.45927796955653	0.144488616393955	0.323383646634891
isogroupSym_101178_c0_g1	11.2295460698834	-0.487278411939682	0.352093731237479	-1.38394515070484	0.166375250187591	0.355299106967207
isogroupSym_101178_c0_g2	10.245726974643	-0.470392522509089	0.330670088558037	-1.4225433106464	0.154868587668912	0.339342869608987
isogroupSym_101196_c1_g1	5.45011731346608	0.0996579079077546	0.385150280274551	0.258750708520099	0.795827591763135	0.899166309965084
isogroupSym_10119_c0_g1	25.0956958308657	-0.773575538223349	0.201113156187444	-3.84646908679784	0.000119832241843024	0.00120183601811391
isogroupSym_101203_c0_g1	68.8033253668969	-0.100180539414824	0.131302019490978	-0.762977902420674	0.445476574543902	0.653742850736276
isogroupSym_101203_c1_g2	1.50697886465766	-0.00949936782286659	0.735704466207009	-0.0129119344236707	0.989698053127466	0.995262169477316
isogroupSym_101210_c0_g1	39.2985143874216	-0.323820155395783	0.148614812137216	-2.17892248248311	0.0293374272890681	0.104055270120968
isogroupSym_101210_c1_g1	5.97687334271123	-0.362505479956045	0.365959856854812	-0.990560776451124	0.321900098399557	0.54132190947871
isogroupSym_101210_c1_g2	12.7652103683701	-0.440854675991988	0.249528599712741	-1.76675008996766	0.0772700906125544	0.210468700289602
isogroupSym_101210_c1_g3	586.273882075815	0.0648898455823617	0.0553574776901288	1.17219657198964	0.241118144399169	0.452200890857118
isogroupSym_101221_c0_g1	31.7272538480144	0.114421243646533	0.162900663473699	0.702398880437995	0.482430443306065	0.684526882878146
isogroupSym_101245_c3_g1	316.862667256775	0.282266920529564	0.133848047604749	2.10886094777485	0.0349565859262201	0.118420213715831
isogroupSym_101245_c3_g2	71.9978601581136	0.0562211689601794	0.115102441308104	0.488444626553904	0.625234938638957	0.793065226637418
isogroupSym_101245_c3_g3	1.05033423899016	0.267791197673854	0.812426917681283	0.329618814746005	0.741688004321602	0.867457366522826
isogroupSym_101245_c3_g4	62.2817351742085	-0.700297645420346	0.123564881545851	-5.66744884678653	1.44939305336646e-08	3.78804508867102e-07
isogroupSym_101250_c0_g1	8.70857188373768	0.856963775274524	0.312656662122218	2.74091001118516	0.00612692853909994	0.0313041734084988
isogroupSym_101254_c0_g1	59.0659613359204	0.214071855619071	0.131796721228181	1.62425782389872	0.104320794528681	0.260228061786809
isogroupSym_101254_c0_g2	12.9549687106909	-0.144372328612781	0.237763739332523	-0.607209194379594	0.543712091253939	0.733553396842727
isogroupSym_101257_c0_g1	24.1438082830229	-0.0445549978327148	0.168095348368137	-0.265057886879399	0.790964868710914	0.896647598421809
isogroupSym_101261_c0_g1	0.241896597572946	0.569860593649216	1.58250324297678	0.360100743033725	0.71877179715283	NA
isogroupSym_101261_c1_g1	567.170144678069	-0.218442672130554	0.0930540493411496	-2.34748163757722	0.01890080476581	0.0751445739231233
isogroupSym_101261_c1_g2	7.35585518204236	0.197477117795551	0.36684645794335	0.538310002780637	0.590363046774264	0.76868627774528
isogroupSym_101261_c2_g1	77.2203580056498	-0.0676803908967689	0.105643001017924	-0.640651914889143	0.521748861959214	0.715619948056193
isogroupSym_101293_c0_g3	9.58657315204338	-0.779711735981292	0.281663959239884	-2.7682339554037	0.00563609805090916	0.0292875809431173
isogroupSym_101299_c0_g1	385.596997072174	-0.245604940119285	0.079417503718873	-3.09257945186357	0.0019842510967412	0.0127217835031776
isogroupSym_101300_c0_g1	12.257853879738	-0.339571011137505	0.259284374743876	-1.30964702933965	0.19031527088659	0.387446678132593
isogroupSym_101304_c1_g2	7.92777690530915	0.555479028828304	0.30961257737422	1.79411002466128	0.0727956093082805	0.202049547155524
isogroupSym_101306_c1_g1	31.5521409575413	0.459556797387011	0.157607259411743	2.91583521661548	0.00354737802964503	0.0202381582059467
isogroupSym_101308_c4_g1	46.9240333063077	-0.000565547732562767	0.133115302375323	-0.00424855536869973	0.996610153463516	0.998154676745501
isogroupSym_101312_c0_g1	30.2284542378759	-0.557414117205741	0.167312820750433	-3.33156846382497	0.000863580550135409	0.00641907357452919
isogroupSym_101312_c0_g2	288.402408608798	-0.217972620645991	0.0809518317330446	-2.69262122894021	0.0070892757268138	0.0352151869670544
isogroupSym_101326_c0_g1	866.685566422084	0.101098651199516	0.0618554007151547	1.63443531252958	0.102167478584298	0.25633243211402
isogroupSym_101329_c0_g1	3.22642419165133	-0.557684896145461	0.468760161280528	-1.18970198879959	0.234163543435692	0.443079057294807
